body,bodyId,ordinal,preShadowStartDegree,preShadowStartJulianDayUT,preShadowStartUTC,retrogradeStationDegree,retrogradeStationJulianDayUT,retrogradeStationUTC,directStationDegree,directStationJulianDayUT,directStationUTC,postShadowEndDegree,postShadowEndJulianDayUT,postShadowEndUTC
Mercury,2,18,263.5674006548626,2299204.1441535093,1582-11-27T15:27:34.863Z,279.83333527653514,2299221.460942194,1582-12-14T23:03:45.406Z,263.5674006548626,2299241.435306877,1583-01-03T22:26:50.514Z,279.83333527653514,2299260.810755443,1583-01-23T07:27:29.270Z
Uranus,7,6,323.2538687802791,2299282.661109874,1583-02-14T03:51:59.893Z,327.171888684003,2299390.440246607,1583-06-01T22:33:57.307Z,323.2538687802791,2299544.4750071364,1583-11-02T23:24:00.617Z,327.171888684003,2299650.502710268,1584-02-17T00:03:54.167Z
Pluto,9,6,4.950624424821753,2299304.0127687715,1583-03-07T12:18:23.222Z,7.003606672030317,2299426.347663435,1583-07-07T20:20:38.121Z,4.950624424821753,2299591.4725775598,1583-12-19T23:20:30.701Z,7.003606672030317,2299711.896506157,1584-04-18T09:30:58.132Z
Mercury,2,19,19.313540266916057,2299319.391071651,1583-03-22T21:23:08.591Z,29.775336205554197,2299333.1728070155,1583-04-05T16:08:50.526Z,19.313540266916057,2299356.920993179,1583-04-29T10:06:13.811Z,29.775336205554197,2299374.1755328737,1583-05-16T16:12:46.040Z
Saturn,6,6,346.53878169118997,2299326.1672566496,1583-03-29T16:00:50.975Z,353.2969824317509,2299423.8010607213,1583-07-05T07:13:31.646Z,346.53878169118997,2299561.913952686,1583-11-20T09:56:05.512Z,353.2969824317509,2299656.5410919674,1584-02-23T00:59:10.346Z
Jupiter,5,6,348.64636799288854,2299352.7624699287,1583-04-25T06:17:57.402Z,358.56006510266303,2299437.701189205,1583-07-19T04:49:42.747Z,348.64636799288854,2299555.8724397346,1583-11-14T08:56:18.793Z,358.56006510266303,2299638.2933612205,1584-02-04T19:02:26.409Z
Neptune,8,7,109.7808117543283,2299423.7837965507,1583-07-05T06:48:40.022Z,112.59109157757403,2299536.871521077,1583-10-26T08:54:59.421Z,109.7808117543283,2299693.440820654,1584-03-30T22:34:46.904Z,112.59109157757403,2299807.2024170402,1584-07-22T16:51:28.832Z
Mercury,2,20,143.12972244123992,2299438.6905131526,1583-07-20T04:34:20.336Z,156.4512905780836,2299458.1672738343,1583-08-08T16:00:52.459Z,143.12972244123992,2299481.546856679,1583-09-01T01:07:28.417Z,156.4512905780836,2299495.759966325,1583-09-15T06:14:21.090Z
Venus,3,4,262.27709151915354,2299541.571283821,1583-10-31T01:42:38.922Z,277.59864998104865,2299573.1509535927,1583-12-01T15:37:22.390Z,262.27709151915354,2299614.02309276,1584-01-11T12:33:15.214Z,277.59864998104865,2299645.5735289454,1584-02-12T01:45:52.901Z
Mercury,2,21,247.68946997396048,2299552.1654300354,1583-11-10T15:58:13.155Z,263.9849911731914,2299570.3237593397,1583-11-28T19:46:12.807Z,247.68946997396048,2299590.0874616653,1583-12-18T14:05:56.688Z,263.9849911731914,2299608.7620784678,1584-01-06T06:17:23.580Z
Uranus,7,7,327.24828356329164,2299651.8269423675,1584-02-18T07:50:47.821Z,331.1669442947446,2299759.8103995575,1584-06-05T07:26:58.522Z,327.24828356329164,2299913.7650133623,1584-11-06T06:21:37.155Z,331.1669442947446,2300019.856765019,1585-02-20T08:33:44.498Z
Mercury,2,22,359.7760180773309,2299666.312382672,1584-03-03T19:29:49.863Z,11.777931661328598,2299680.1512813047,1584-03-17T15:37:50.705Z,359.7760180773309,2299703.575250916,1584-04-10T01:48:21.679Z,11.777931661328598,2299721.9740960263,1584-04-28T11:22:41.897Z
Pluto,9,7,6.010180720895591,2299670.2259866055,1584-03-07T17:25:25.243Z,8.059293097426808,2299792.7289601183,1584-07-08T05:29:42.154Z,6.010180720895591,2299957.753746384,1584-12-20T06:05:23.688Z,8.059293097426808,2300078.3450575545,1585-04-19T20:16:52.973Z
Saturn,6,7,359.2463973040224,2299705.067045439,1584-04-11T13:36:32.726Z,6.045570481630019,2299802.4052661434,1584-07-17T21:43:34.995Z,359.2463973040224,2299939.6677554175,1584-12-02T04:01:34.068Z,6.045570481630019,2300033.92539965,1585-03-06T10:12:34.530Z
Jupiter,5,7,25.479031762223276,2299755.422884498,1584-05-31T22:08:57.221Z,35.47537907442561,2299840.542272724,1584-08-25T01:00:52.363Z,25.479031762223276,2299958.04204344,1584-12-20T13:00:32.553Z,35.47537907442561,2300041.361062702,1585-03-13T20:39:55.817Z
Mercury,2,23,126.29116276270175,2299786.837608706,1584-07-02T08:06:09.392Z,138.3411090598776,2299805.36893449,1584-07-20T20:51:15.940Z,126.29116276270175,2299829.306477599,1584-08-13T19:21:19.665Z,138.3411090598776,2299843.365457628,1584-08-27T20:46:15.539Z
Neptune,8,8,112.00304326375343,2299791.337034311,1584-07-06T20:05:19.764Z,114.81161651581189,2299904.4051644066,1584-10-27T21:43:26.205Z,112.00304326375343,2300060.934677045,1585-04-02T10:25:56.097Z,114.81161651581189,2300174.6981748845,1585-07-25T04:45:22.310Z
Mercury,2,24,231.9394267294027,2299900.1238265075,1584-10-23T14:58:18.610Z,248.16632888993,2299919.0817552283,1584-11-11T13:57:43.652Z,231.9394267294027,2299938.887648672,1584-12-01T09:18:12.845Z,248.16632888993,2299956.7518364973,1584-12-19T06:02:38.673Z
Mars,4,3,131.7590406239612,2299903.8794322778,1584-10-27T09:06:22.949Z,151.2634593970794,2299969.712069812,1585-01-01T05:05:22.832Z,131.7590406239612,2300050.676896437,1585-03-23T04:14:43.852Z,151.2634593970794,2300118.194930097,1585-05-29T16:40:41.960Z
Mercury,2,25,341.0201909511567,2300013.711758066,1585-02-14T05:04:55.897Z,354.46308222059406,2300027.8450135887,1585-02-28T08:16:49.174Z,341.0201909511567,2300050.7302797437,1585-03-23T05:31:36.170Z,354.46308222059406,2300070.045801509,1585-04-11T13:05:57.250Z
Uranus,7,8,331.2322664917931,2300020.991025064,1585-02-21T11:47:04.566Z,335.1522177606495,2300129.142760779,1585-06-09T15:25:34.531Z,331.2322664917931,2300283.0510053737,1585-11-10T13:13:26.864Z,335.1522177606495,2300389.1963499505,1586-02-24T16:42:44.636Z
Pluto,9,8,7.062700527644706,2300036.3913215604,1585-03-08T21:23:30.183Z,9.108525930805246,2300158.9958827337,1585-07-09T11:54:04.268Z,7.062700527644706,2300324.043099205,1585-12-21T13:02:03.771Z,9.108525930805246,2300444.79931185,1586-04-21T07:11:00.544Z
Saturn,6,8,12.297054636007323,2300084.3527217247,1585-04-25T20:27:55.157Z,19.137862823566987,2300181.3236295283,1585-07-31T19:46:01.591Z,12.297054636007323,2300317.7493079975,1585-12-15T05:59:00.211Z,19.137862823566987,2300411.7112269215,1586-03-19T05:04:10.006Z
Venus,3,5,114.58056159837011,2300120.5188289657,1585-06-01T00:27:06.823Z,131.02007346526224,2300154.281078631,1585-07-04T18:44:45.194Z,114.58056159837011,2300197.3474420886,1585-08-16T20:20:18.996Z,131.02007346526224,2300230.8674303778,1585-09-19T08:49:05.985Z
Mercury,2,26,108.7759307571717,2300134.806286413,1585-06-15T07:21:03.146Z,119.41446714373483,2300152.1685862467,1585-07-02T16:02:45.852Z,108.7759307571717,2300176.3557207957,1585-07-26T20:32:14.277Z,119.41446714373483,2300190.4649952613,1585-08-09T23:09:35.591Z
Jupiter,5,8,61.31063172525811,2300155.7984116115,1585-07-06T07:09:42.763Z,71.37064049483021,2300241.4336022586,1585-09-29T22:24:23.235Z,61.31063172525811,2300359.456203617,1586-01-25T22:56:55.993Z,71.37064049483021,2300444.733809065,1586-04-21T05:36:41.103Z
Neptune,8,9,114.2261109122559,2300158.897034377,1585-07-09T09:31:43.770Z,117.03269021377203,2300271.8624439696,1585-10-30T08:41:55.159Z,114.2261109122559,2300428.4413210815,1586-04-04T22:35:30.141Z,117.03269021377203,2300542.194698779,1586-07-27T16:40:21.974Z
Mercury,2,27,216.24656925778348,2300248.039259035,1585-10-06T12:56:31.981Z,232.3148399186373,2300267.684864044,1585-10-26T04:26:12.253Z,216.24656925778348,2300287.7906996906,1585-11-15T06:58:36.453Z,232.3148399186373,2300304.807013374,1585-12-02T07:22:05.955Z
Mercury,2,28,323.08104693169,2300361.4606003873,1586-01-27T23:03:15.873Z,337.67379943780037,2300376.0836211815,1586-02-11T14:00:24.870Z,323.08104693169,2300398.278190449,1586-03-05T18:40:35.655Z,337.67379943780037,2300418.1928436495,1586-03-25T16:37:41.691Z
Uranus,7,9,335.2067517497354,2300390.144808609,1586-02-25T15:28:31.464Z,339.1292058058225,2300498.4847587114,1586-06-13T23:38:03.153Z,335.2067517497354,2300652.291613077,1586-11-14T18:59:55.370Z,339.1292058058225,2300758.5339059588,1587-03-01T00:48:49.475Z
Pluto,9,9,8.108118845938673,2300402.538485285,1586-03-10T00:55:25.129Z,10.151012100031354,2300525.2332443697,1586-07-10T17:35:52.314Z,8.108118845938673,2300690.3930684878,1586-12-22T21:26:01.117Z,10.151012100031354,2300811.263748016,1587-04-22T18:19:47.829Z
Saturn,6,9,25.68353652309392,2300463.960920561,1586-05-10T11:03:43.536Z,32.56426648923673,2300560.568090424,1586-08-15T01:38:03.013Z,25.68353652309392,2300696.0851641297,1586-12-28T14:02:38.181Z,32.56426648923673,2300789.938524861,1587-04-01T10:31:28.548Z
Mercury,2,29,90.40307799191648,2300482.3426914327,1586-05-28T20:13:28.540Z,99.7649199727189,2300498.4549370185,1586-06-13T22:55:06.558Z,90.40307799191648,2300522.611421421,1586-07-08T02:40:26.811Z,99.7649199727189,2300536.9451991655,1586-07-22T10:41:05.208Z
Neptune,8,10,116.44898988199367,2300526.446028091,1586-07-11T22:42:16.827Z,119.25414772690944,2300639.422353194,1586-11-01T22:08:11.316Z,116.44898988199367,2300795.971284206,1587-04-07T11:18:38.955Z,119.25414772690944,2300909.7080969717,1587-07-30T04:59:39.578Z
Jupiter,5,9,95.27155207679016,2300553.662863385,1586-08-08T03:54:31.396Z,105.3415264161855,2300640.0100161433,1586-11-02T12:14:25.395Z,95.27155207679016,2300759.331507303,1587-03-01T19:57:22.231Z,105.3415264161855,2300846.716841314,1587-05-28T05:12:15.090Z
Mercury,2,30,200.5444865801417,2300595.951972764,1586-09-19T10:50:50.447Z,216.34829950748951,2300616.091933176,1586-10-09T14:12:23.026Z,200.5444865801417,2300636.7332929,1586-10-30T05:35:56.507Z,216.34829950748951,2300652.933035817,1586-11-15T10:23:34.295Z
Mars,4,4,165.70160888182747,2300669.1513445787,1586-12-01T15:37:56.172Z,184.7242091230037,2300735.4141759267,1587-02-05T21:56:24.800Z,165.70160888182747,2300815.8472462045,1587-04-27T08:20:02.072Z,184.7242091230037,2300880.3811127786,1587-06-30T21:08:48.144Z
Mercury,2,31,305.83932707417836,2300709.422104057,1587-01-10T22:07:49.791Z,321.2465539370927,2300724.684499368,1587-01-26T04:25:40.745Z,305.83932707417836,2300746.128024347,1587-02-16T15:04:21.304Z,321.2465539370927,2300766.303446267,1587-03-08T19:16:57.757Z
Venus,3,6,336.564674388952,2300709.914594993,1587-01-11T09:57:01.007Z,352.69691082294463,2300742.2072800416,1587-02-12T16:58:28.996Z,336.564674388952,2300784.038904393,1587-03-26T12:56:01.340Z,352.69691082294463,2300817.0845614634,1587-04-28T14:01:46.110Z
Uranus,7,10,339.1747085755508,2300759.3262407463,1587-03-01T19:49:47.200Z,343.09916834651153,2300867.811700958,1587-06-18T07:28:50.963Z,339.1747085755508,2301021.5591525147,1587-11-19T01:25:10.777Z,343.09916834651153,2301127.8319613356,1588-03-04T07:58:01.459Z
Pluto,9,10,9.146477081103376,2300768.68010656,1587-03-11T04:19:21.207Z,11.18653529503135,2300891.419985867,1587-07-11T22:04:46.779Z,9.146477081103376,2301056.8032190343,1587-12-24T07:16:38.125Z,11.18653529503135,2301177.7052697353,1588-04-23T04:55:35.305Z
Mercury,2,32,71.12145601327069,2300829.2216487415,1587-05-10T17:19:10.451Z,79.73875986119086,2300844.2257584706,1587-05-25T17:25:05.532Z,71.12145601327069,2300868.218069069,1587-06-18T17:14:01.168Z,79.73875986119086,2300882.9903673567,1587-07-03T11:46:07.740Z
Saturn,6,10,39.376275025242094,2300843.81210595,1587-05-25T07:29:25.954Z,46.292453449958636,2300940.0393392146,1587-08-29T12:56:38.908Z,39.376275025242094,2301074.742011793,1588-01-11T05:48:29.819Z,46.292453449958636,2301168.6060264967,1588-04-14T02:32:40.689Z
Neptune,8,11,118.67109716003638,2300893.9682090655,1587-07-14T11:14:13.263Z,121.4752884461753,2301006.866648919,1587-11-04T08:47:58.467Z,118.67109716003638,2301163.445797586,1588-04-08T22:41:56.911Z,121.4752884461753,2301277.2399692424,1588-07-31T17:45:33.343Z
Mercury,2,33,184.77722575122579,2300943.9107144587,1587-09-02T09:51:25.729Z,200.17471136483869,2300964.2815346345,1587-09-22T18:45:24.592Z,184.77722575122579,2300985.6353954,1587-10-14T03:14:58.163Z,200.17471136483869,2301001.104795117,1587-10-29T14:30:54.298Z
Jupiter,5,10,127.30088416565792,2300949.626715895,1587-09-08T03:02:28.253Z,137.33648561587611,2301036.455959767,1587-12-03T22:56:34.924Z,127.30088416565792,2301157.403498143,1588-04-02T21:41:02.240Z,137.33648561587611,2301246.444973666,1588-06-30T22:40:45.725Z
Mercury,2,34,289.15127234166994,2301057.4850451313,1587-12-24T23:38:27.899Z,305.0724231479192,2301073.498958558,1588-01-09T23:58:30.019Z,289.15127234166994,2301094.2428568974,1588-01-30T17:49:42.836Z,305.0724231479192,2301114.3402342163,1588-02-19T20:09:56.236Z
Uranus,7,11,343.1390711349932,2301128.5276217293,1588-03-05T00:39:46.517Z,347.0658313211848,2301237.1479984885,1588-06-21T15:33:07.069Z,343.1390711349932,2301390.745880059,1588-11-22T05:54:04.037Z,347.0658313211848,2301497.1118941717,1589-03-08T14:41:07.656Z
Pluto,9,11,10.178619858256832,2301134.838322876,1588-03-11T08:07:11.096Z,12.215579165735674,2301257.7660860075,1588-07-12T06:23:09.831Z,10.178619858256832,2301423.0641398067,1588-12-24T13:32:21.679Z,12.215579165735674,2301544.1171706,1589-04-24T14:48:43.540Z
Mercury,2,35,51.12367583441123,2301175.508674007,1588-04-21T00:12:29.434Z,59.849120870265224,2301189.7727717757,1588-05-05T06:32:47.481Z,51.12367583441123,2301213.6265784726,1588-05-29T03:02:16.380Z,59.849120870265224,2301229.164673973,1588-06-13T15:57:07.831Z
Saturn,6,11,53.32470328361852,2301223.810887862,1588-06-08T07:27:40.711Z,60.26962366950554,2301319.6246303096,1588-09-12T02:59:28.059Z,53.32470328361852,2301453.7289622426,1589-01-24T05:29:42.338Z,60.26962366950554,2301547.6998457797,1589-04-28T04:47:46.675Z
Neptune,8,12,120.89118701841477,2301261.472999621,1588-07-15T23:21:07.167Z,123.69484106684455,2301374.332893179,1588-11-05T19:59:21.971Z,120.89118701841477,2301530.975560057,1589-04-11T11:24:48.389Z,123.69484106684455,2301644.784654919,1589-08-03T06:49:54.185Z
Venus,3,7,184.39459922026978,2301289.130294297,1588-08-12T15:07:37.427Z,200.15099572946167,2301322.0591965746,1588-09-14T13:25:14.584Z,184.39459922026978,2301364.029884031,1588-10-26T12:43:01.980Z,200.15099572946167,2301395.9824180715,1588-11-27T11:34:40.921Z
Mercury,2,36,168.85222385907863,2301291.943882074,1588-08-15T10:39:11.411Z,183.64775765640346,2301312.2372128963,1588-09-04T17:41:35.194Z,168.85222385907863,2301334.3945960253,1588-09-26T21:28:13.097Z,183.64775765640346,2301349.256496262,1588-10-11T18:09:21.277Z
Jupiter,5,11,157.91376294331496,2301344.702468198,1588-10-07T04:51:33.252Z,167.892307994427,2301431.8191241547,1589-01-02T07:39:32.327Z,157.91376294331496,2301554.1980368495,1589-05-04T16:45:10.384Z,167.892307994427,2301643.919254359,1589-08-02T10:03:43.577Z
Mercury,2,37,272.874899454581,2301405.567828182,1588-12-07T01:37:40.355Z,289.0715115836622,2301422.4040391296,1588-12-23T21:41:48.981Z,272.874899454581,2301442.5938127562,1589-01-13T02:15:05.422Z,289.0715115836622,2301462.3090422936,1589-02-01T19:25:01.254Z
Mars,4,5,204.9714212045234,2301444.997398723,1589-01-15T11:56:15.250Z,222.25122108201768,2301507.7595602674,1589-03-19T06:13:46.007Z,204.9714212045234,2301584.3968643295,1589-06-03T21:31:29.078Z,222.25122108201768,2301642.2420552652,1589-07-31T17:48:33.575Z
Uranus,7,12,347.10332750619045,2301497.7661291976,1589-03-09T06:23:13.563Z,351.0315413892993,2301606.4826850453,1589-06-25T23:35:03.988Z,347.10332750619045,2301760.004488495,1589-11-26T12:06:27.806Z,351.0315413892993,2301866.358672213,1590-03-12T20:36:29.279Z
Pluto,9,12,11.205198996703757,2301501.0174333025,1589-03-12T12:25:06.237Z,13.238844916824,2301624.090707586,1589-07-13T14:10:37.135Z,11.205198996703757,2301789.322570651,1589-12-25T19:44:30.104Z,13.238844916824,2301910.510221254,1590-04-26T00:14:43.116Z
Mercury,2,38,30.904016174216046,2301521.710736681,1589-04-02T05:03:27.649Z,40.572772411288845,2301535.597122714,1589-04-16T02:19:51.402Z,30.904016174216046,2301559.395100914,1589-05-09T21:28:56.719Z,40.572772411288845,2301575.9826723896,1589-05-26T11:35:02.894Z
Saturn,6,12,67.45726169846549,2301603.8423234113,1589-06-23T08:12:56.743Z,74.42232597806272,2301699.242818363,1589-09-26T17:49:39.507Z,67.45726169846549,2301832.986449942,1590-02-07T11:40:29.275Z,74.42232597806272,2301927.1810108386,1590-05-12T16:20:39.336Z
Neptune,8,13,123.10896553004196,2301628.960882351,1589-07-18T11:03:40.235Z,125.91250509308816,2301741.749574826,1589-11-08T05:59:23.265Z,123.10896553004196,2301898.416187777,1590-04-13T21:59:18.624Z,125.91250509308816,2302012.3369725235,1590-08-05T20:05:14.426Z
Mercury,2,39,152.67245180667118,2301640.056523312,1589-07-29T13:21:23.614Z,166.61468568353848,2301659.9408960715,1589-08-18T10:34:53.421Z,152.67245180667118,2301682.890329398,1589-09-10T09:22:04.460Z,166.61468568353848,2301697.2955690213,1589-09-24T19:05:37.163Z
Jupiter,5,12,187.8925114985996,2301739.909534823,1589-11-06T09:49:43.809Z,197.81481457442277,2301826.982342109,1590-02-01T11:34:34.358Z,187.8925114985996,2301950.2692980617,1590-06-04T18:27:47.353Z,197.81481457442277,2302039.70278861,1590-09-02T04:52:00.936Z
Mercury,2,40,256.88000763781145,2301753.6180409677,1589-11-20T02:49:58.740Z,273.17645607212734,2301771.3040357083,1589-12-07T19:17:48.685Z,256.88000763781145,2301791.1517314315,1589-12-27T15:38:29.596Z,273.17645607212734,2301810.247174617,1590-01-15T17:55:55.887Z
Uranus,7,13,351.06991445836576,2301867.028556345,1590-03-13T12:41:07.268Z,355.0000585525032,2301975.846379255,1590-06-30T08:18:47.168Z,351.06991445836576,2302129.1697449377,1590-11-30T16:04:25.963Z,355.0000585525032,2302235.597572541,1591-03-17T02:20:30.268Z
Pluto,9,13,12.226949072589326,2301867.2132400423,1590-03-13T17:07:03.940Z,14.256916030930185,2301990.4063186375,1590-07-14T21:45:05.930Z,12.226949072589326,2302155.5076998146,1590-12-27T00:11:05.264Z,14.256916030930185,2302276.849698238,1591-04-27T08:23:33.928Z
Mercury,2,41,11.00228120819129,2301868.3224666677,1590-03-14T19:44:21.120Z,22.111646452025532,2301882.101253636,1590-03-28T14:25:48.314Z,11.00228120819129,2301905.7502577677,1590-04-21T06:00:22.271Z,22.111646452025532,2301923.4941147827,1590-05-08T23:51:31.517Z
Venus,3,8,45.64420179853897,2301875.04188779,1590-03-21T13:00:19.105Z,62.151031274294056,2301908.334553333,1590-04-23T20:01:45.408Z,45.64420179853897,2301951.235271888,1590-06-05T17:38:47.491Z,62.151031274294056,2301985.166136656,1590-07-09T15:59:14.207Z
Saturn,6,13,81.6873843833195,2301983.794121001,1590-07-08T07:03:32.054Z,88.66255017035401,2302078.805722609,1590-10-11T07:20:14.433Z,81.6873843833195,2302212.402754858,1591-02-21T21:39:58.020Z,88.66255017035401,2302306.964673113,1591-05-27T11:09:07.757Z
Mercury,2,42,136.11629877215782,2301988.2162958197,1590-07-12T17:11:27.959Z,148.926024590455,2302007.3425899968,1590-07-31T20:13:19.776Z,136.11629877215782,2302030.9720146954,1590-08-24T11:19:42.070Z,148.926024590455,2302045.0981854685,1590-09-07T14:21:23.224Z
Neptune,8,14,125.32388436796306,2301996.440376807,1590-07-20T22:34:08.556Z,128.12741032722144,2302109.184062653,1590-11-10T16:25:03.013Z,125.32388436796306,2302265.919875442,1591-04-16T10:04:37.238Z,128.12741032722144,2302379.8902394623,1591-08-08T09:21:56.690Z
Mercury,2,43,241.07217393739714,2302101.6144456305,1590-11-03T02:44:48.102Z,257.3475958192945,2302120.1257566437,1590-11-21T15:01:05.374Z,241.07217393739714,2302139.8780196905,1590-12-11T09:04:20.901Z,257.3475958192945,2302158.206830833,1590-12-29T16:57:50.184Z
Jupiter,5,13,218.10777725952025,2302136.224460695,1590-12-07T17:23:13.404Z,227.98190380273275,2302222.955951281,1591-03-04T10:56:34.191Z,218.10777725952025,2302346.4289655983,1591-07-05T22:17:42.628Z,227.98190380273275,2302434.6598780863,1591-10-02T03:50:13.467Z
Mercury,2,44,351.7916784618485,2302215.4669938125,1591-02-24T23:12:28.265Z,4.431693837582499,2302229.396295376,1591-03-10T21:30:39.920Z,351.7916784618485,2302252.6357786506,1591-04-03T03:15:31.275Z,4.431693837582499,2302271.448709246,1591-04-21T22:46:08.479Z
Pluto,9,14,13.245215287701601,2302233.4514335077,1591-03-14T22:50:03.855Z,15.271205898046482,2302356.659041322,1591-07-16T03:49:01.170Z,13.245215287701601,2302521.7742224084,1591-12-28T06:34:52.816Z,15.271205898046482,2302643.1676411163,1592-04-27T16:01:24.192Z
Uranus,7,14,355.04263070475827,2302236.341124922,1591-03-17T20:11:13.193Z,358.9736527885759,2302345.1940190187,1591-07-04T16:39:23.243Z,355.04263070475827,2302498.4150923183,1591-12-04T21:57:43.976Z,358.9736527885759,2302604.801718602,1592-03-20T07:14:28.487Z
Mars,4,6,259.6648210829852,2302245.3558008093,1591-03-26T20:32:21.190Z,272.5538704664489,2302297.0817664033,1591-05-17T13:57:44.617Z,259.6648210829852,2302364.088738705,1591-07-23T14:07:47.024Z,272.5538704664489,2302410.7299961895,1591-09-08T05:31:11.671Z
Mercury,2,45,119.01149899711183,2302336.313836027,1591-06-25T19:31:55.433Z,130.46251319135553,2302354.3700667396,1591-07-13T20:52:53.766Z,119.01149899711183,2302378.460862674,1591-08-06T23:03:38.535Z,130.46251319135553,2302392.5065027736,1591-08-21T00:09:21.840Z
Saturn,6,14,95.92149249256771,2302363.5540903993,1591-07-23T01:17:53.410Z,102.89634304109524,2302458.2800282985,1591-10-25T18:43:14.445Z,95.92149249256771,2302591.928349659,1592-03-07T10:16:49.411Z,102.89634304109524,2302686.9490022846,1592-06-10T10:46:33.797Z
Neptune,8,15,127.53602076886588,2302363.9121512603,1591-07-23T09:53:29.869Z,130.3397889145903,2302476.619235468,1591-11-13T02:51:41.944Z,127.53602076886588,2302633.357391837,1592-04-17T20:34:38.655Z,130.3397889145903,2302747.437672848,1592-08-09T22:30:14.934Z
Mercury,2,46,225.35487064717205,2302449.555797104,1591-10-17T01:20:20.870Z,241.51975692417525,2302468.8161473125,1591-11-05T07:35:15.128Z,225.35487064717205,2302488.728273496,1591-11-25T05:28:42.830Z,241.51975692417525,2302506.2247671,1591-12-12T17:23:39.877Z
Venus,3,9,259.7901289317134,2302461.0706810765,1591-10-28T13:41:46.845Z,275.10549847578085,2302492.6795555446,1591-11-29T04:18:33.599Z,259.7901289317134,2302533.537397286,1592-01-09T00:53:51.126Z,275.10549847578085,2302565.057719294,1592-02-09T13:23:06.947Z
Jupiter,5,14,249.40195742495752,2302534.4549078606,1592-01-09T22:55:04.039Z,259.24556114870325,2302620.727313265,1592-04-05T05:27:19.866Z,249.40195742495752,2302743.49707222,1592-08-05T23:55:47.040Z,259.24556114870325,2302829.8459915854,1592-10-31T08:18:13.673Z
Mercury,2,47,333.3959298111525,2302563.0378495716,1592-02-07T12:54:30.203Z,347.36853142233747,2302577.3527583852,1592-02-21T20:27:58.324Z,333.3959298111525,2302599.9535054937,1592-03-15T10:53:02.875Z,347.36853142233747,2302619.576141294,1592-04-04T01:49:38.608Z
Pluto,9,15,14.26050643156609,2302599.6949203126,1592-03-15T04:40:41.115Z,16.282346146057208,2302722.7992364625,1592-07-16T07:10:54.030Z,14.26050643156609,2302888.170896792,1592-12-28T16:06:05.483Z,16.282346146057208,2303009.4540905394,1593-04-28T22:53:53.423Z
Uranus,7,15,359.02330563651157,2302605.668720221,1592-03-21T04:02:57.427Z,2.956039706253822,2302714.591802028,1592-07-08T02:12:11.695Z,359.02330563651157,2302867.5886563817,1592-12-08T02:07:39.911Z,2.956039706253822,2302974.011874795,1593-03-24T12:17:05.982Z
Mercury,2,48,101.17238363672482,2302684.1459636427,1592-06-07T15:30:11.259Z,111.22728405244895,2302700.9555788785,1592-06-24T10:56:02.015Z,101.17238363672482,2302725.1825079024,1592-07-18T16:22:48.683Z,111.22728405244895,2302739.3586260043,1592-08-01T20:36:25.287Z
Neptune,8,16,129.74549261028872,2302731.382574318,1592-07-24T21:10:54.421Z,132.54916832023008,2302844.035369591,1592-11-14T12:50:55.933Z,129.74549261028872,2303000.9152616886,1593-04-20T09:57:58.610Z,132.54916832023008,2303114.9785932526,1593-08-12T11:29:10.457Z
Saturn,6,15,110.06601330366948,2302743.0207267143,1592-08-05T12:29:50.788Z,117.03046379347437,2302837.552979097,1592-11-08T01:16:17.394Z,110.06601330366948,2302971.471036516,1593-03-21T23:18:17.555Z,117.03046379347437,2303067.024198476,1593-06-25T12:34:50.748Z
Mercury,2,49,209.665188427493,2302797.4653977044,1592-09-28T23:10:10.362Z,225.63369980232008,2302817.337963283,1592-10-18T20:06:40.028Z,209.665188427493,2302837.6514509395,1592-11-08T03:38:05.361Z,225.63369980232008,2302854.3171338923,1592-11-24T19:36:40.368Z
Mercury,2,50,315.763234023766,2302910.888251003,1593-01-20T09:19:04.887Z,330.74623014240746,2302925.771371037,1593-02-04T06:30:46.458Z,315.763234023766,2302947.631416522,1593-02-26T03:09:14.387Z,330.74623014240746,2302967.7117718644,1593-03-18T05:04:57.089Z
Jupiter,5,15,282.45718275287743,2302935.070917342,1593-02-13T13:42:07.258Z,292.28982096983987,2303020.7020157278,1593-05-10T04:50:54.159Z,282.45718275287743,2303142.0265523344,1593-09-08T12:38:14.122Z,292.28982096983987,2303226.3726486675,1593-12-01T20:56:36.845Z
Pluto,9,16,15.27345751977864,2302965.9516263753,1593-03-16T10:50:20.519Z,17.2910535780931,2303089.143237951,1593-07-17T15:26:15.759Z,15.27345751977864,2303254.4239706406,1593-12-29T22:10:31.063Z,17.2910535780931,2303375.725267697,1594-04-30T05:24:23.129Z
Uranus,7,16,3.0148994064918577,2302975.0396826863,1593-03-25T12:57:08.584Z,6.949022763147511,2303083.947589402,1593-07-12T10:44:31.724Z,3.0148994064918577,2303236.8235978438,1593-12-12T07:45:58.854Z,6.949022763147511,2303343.212844664,1594-03-28T17:06:29.779Z
Mercury,2,51,82.41485472044879,2303031.4219999574,1593-05-20T22:07:40.796Z,91.37419443839609,2303047.030400194,1593-06-05T12:43:46.577Z,82.41485472044879,2303071.106217794,1593-06-29T14:32:57.217Z,91.37419443839609,2303085.6126827635,1593-07-14T02:42:15.791Z
Venus,3,10,112.4076171936915,2303040.1845815964,1593-05-29T16:25:47.850Z,128.85386201041047,2303073.962447038,1593-07-02T11:05:55.424Z,112.4076171936915,2303117.0496799815,1593-08-14T13:11:32.350Z,128.85386201041047,2303150.5824414417,1593-09-17T01:58:42.941Z
