body,start_jd_ut,end_jd_ut,start_station_physical_degree,end_station_physical_degree,start_boundary,end_boundary
Mercury,2335264.416719001,2335287.332469913,168.77891001305392,154.79590979724964,station,station
Mercury,2335375.719498936,2335395.5788641423,275.2636216903889,258.96761584974047,station,station
Mercury,2335486.598340974,2335510.259218891,24.28623550779718,13.242361736258458,station,station
Mercury,2335611.830811481,2335635.4368946003,151.1177605078519,138.2564155655323,station,station
Mercury,2335724.546045785,2335744.3001297778,259.4322314672601,243.1534571926488,station,station
Mercury,2335833.8641623,2335857.120666324,6.575558445074203,353.9985222280995,station,station
Mercury,2335958.8754205173,2335982.955065705,132.69478576953685,121.18438798425264,station,station
Mercury,2336073.245191374,2336093.1470001843,243.6155479496273,227.44260585918255,station,station
Mercury,2336181.797028004,2336204.42345234,349.4853660709351,335.5623562906113,station,station
Mercury,2336305.4803094463,2336329.706110277,113.47727351457894,103.36672865388704,station,station
Mercury,2336421.7771791443,2336442.0672886586,227.73639776045053,211.75694592847782,station,station
Mercury,2336530.1984473653,2336552.090013787,332.8520991475637,317.90393103321117,station,station
Mercury,2336651.57709306,2336675.659563954,93.63802708825749,84.64291384403874,station,station
Mercury,2336770.110937752,2336790.999420032,211.70108813752825,196.0309522894548,station,station
Mercury,2336878.8947877325,2336900.0562774865,316.5305424668452,300.89154291459533,station,station
Mercury,2336997.212783958,2337021.1253439216,73.58979418800386,65.0385378445766,station,station
Mercury,2337118.216960028,2337139.861390383,195.40760367043603,180.21332088040486,station,station
Mercury,2337227.751450971,2337248.270575909,300.4344964086154,284.3850840712078,station,station
Mercury,2337342.781367258,2337366.6360605815,53.8861578356645,44.889251176721054,station,station
Mercury,2337466.0724576125,2337488.5436710045,178.70905514428313,164.21165824257082,station,station
Mercury,2337576.662961715,2337596.701509971,284.4831195272024,268.23349153869805,station,station
Mercury,2337688.8426647466,2337712.605144618,34.92489297130505,24.742278121859098,station,station
Mercury,2337813.6566408696,2337836.904364949,161.4574721421753,147.92032343315313,station,station
Mercury,2337925.544184804,2337945.323298106,268.62371427382834,252.32018754639995,station,station
Mercury,2338035.6663626824,2338059.1658759313,16.776090591153952,5.070539641262037,station,station
Mercury,2338160.934199171,2338184.7745948257,143.48980758807443,131.18079399107575,station,station
Mercury,2338274.3281998,2338294.1044209236,252.809615356133,236.560538650993,station,station
Mercury,2338383.2299438836,2338406.241588711,359.34356888896434,346.1598664085146,station,station
Mercury,2338507.8165982217,2338531.975441605,124.71611327718418,113.80797678498126,station,station
Mercury,2338622.959401478,2338642.9938575076,236.97183570082353,220.8680996982691,station,station
Mercury,2338731.375452522,2338753.7111581694,342.4599493803482,328.06252180833036,station,station
Mercury,2338854.196435582,2338878.392221733,105.20428024239364,95.62818773116923,station,station
Mercury,2338971.4029094735,2338991.932927832,221.0438416492918,205.18304829336927,station,station
Mercury,2339079.922520805,2339101.50063504,325.97556699168524,310.6957323146717,station,station
Mercury,2339200.0612849575,2339224.084242508,85.21503201751125,76.51530384984238,station,station
Mercury,2339319.6371991998,2339340.8451492433,204.92046270076963,189.43293951843415,station,station
Mercury,2339428.7083561337,2339449.570260464,309.7679120463129,293.920335476733,station,station
Mercury,2339545.6228080355,2339569.4770190204,65.24856583305768,56.613633480758,station,station
Mercury,2339667.6469755806,2339689.6394558093,188.47527841201085,173.5457851324163,station,station
Mercury,2339777.603885914,2339797.886360895,293.73789361206667,277.5770322432657,station,station
Mercury,2339891.3385835523,2339915.1571352277,45.8140221766988,36.37916117272969,station,station
Mercury,2340015.4039068623,2340038.2018143144,171.5599307745301,157.43450592721635,station,station
Mercury,2340126.509141473,2340146.411254092,277.8351117195644,261.54802024998736,station,station
Mercury,2340237.69347402,2340261.3956058454,27.196446078444126,16.383101178511254,station,station
Mercury,2340362.8592623556,2340386.3809816306,154.00808997520744,140.9644750919867,station,station
Mercury,2340475.351087589,2340495.106801727,262.0018167461183,245.71475898493983,station,station
Mercury,2340584.852905052,2340608.17701607,9.385150613863805,357.0296887714031,station,station
Mercury,2340709.9601921896,2340733.9954512,135.70300986469485,123.9818077236393,station,station
Mercury,2340824.073042106,2340843.9333483446,246.18343786447087,229.98785970236867,station,station
Mercury,2340932.696661953,2340955.4212381616,352.20910370811146,338.46662163788216,station,station
Mercury,2341056.644461889,2341080.8603862263,116.59445081735366,106.2819409008706,station,station
Mercury,2341172.63491447,2341192.8476037392,230.31686134337482,214.30005024970052,station,station
Mercury,2341281.0363766253,2341303.0454303054,335.5129154609727,320.69625706649043,station,station
Mercury,2341402.818256736,2341426.925467955,96.82104509245472,87.69385571587483,station,station
Mercury,2341520.9971991265,2341541.7852838747,214.30797807858252,198.5832712703359,station,station
Mercury,2341629.697323081,2341650.969077916,319.15083557723193,303.5966706904263,station,station
Mercury,2341748.498345376,2341772.4430856174,76.77668711244732,68.21622675685714,station,station
Mercury,2341869.1353123356,2341890.6669169646,198.06215389974747,182.7858419221712,station,station
Mercury,2341978.5392254125,2341999.143749671,303.0224604486246,287.01888003658934,station,station
Mercury,2342094.048610539,2342117.9051184226,56.992167761101925,48.115847561917406,station,station
Mercury,2342217.02838228,2342239.381887459,181.43424315841867,166.81755678131142,station,station
Mercury,2342327.4510976346,2342347.5436189612,287.05403635610963,270.8209696675901,station,station
Mercury,2342440.014387358,2342463.788449726,37.89868975676165,27.92277801361637,station,station
Mercury,2342564.6619008146,2342587.7966615856,164.26878272808383,150.57057759673225,station,station
Mercury,2342676.3412349923,2342696.1413559923,271.18137904714297,254.8762594300845,station,station
Mercury,2342786.710335155,2342810.269354038,19.621075559909652,8.14742162485296,station,station
Mercury,2342911.9926220225,2342935.7512394637,146.41462579093977,133.90700452146967,station,station
Mercury,2343025.1414411822,2343044.9036185425,255.3619512822867,239.09962071885576,station,station
Mercury,2343134.1684880406,2343157.2747612223,2.08855716723257,349.112793828867,station,station
Mercury,2343258.931577258,2343283.0689822184,127.76180093455481,116.64285056527028,station,station
Mercury,2343373.79490434,2343393.779783598,239.53033646874508,223.40120084026785,station,station
Mercury,2343482.245310203,2343504.6853135256,345.1444484984044,330.9063135927503,station,station
Mercury,2343605.3869459927,2343629.6043769205,108.34779410909503,98.592559441631,station,station
Mercury,2343722.2689035395,2343742.713863571,223.6188451280984,207.71530356337826,station,station
Mercury,2343830.746961816,2343852.431106033,328.60871268129193,313.4376406635956,station,station
Mercury,2343951.332433356,2343975.3757446446,88.39858536956272,79.61105846494468,station,station
Mercury,2344070.5415946767,2344091.6350146057,207.53702595472515,191.98196338243656,station,station
Mercury,2344179.5066450806,2344200.468418954,312.3630967704626,296.58122248044634,station,station
Mercury,2344296.9144035103,2344320.7802500837,68.38905734277691,59.800937098755,station,station
Mercury,2344418.5891010286,2344440.455558326,191.14770337480257,176.1207329072387,station,station
Mercury,2344528.3889503144,2344548.7515577534,296.3090918474026,280.18325784383444,station,station
Mercury,2344642.5645804685,2344666.399254836,48.85680493895561,39.59022802223957,station,station
Mercury,2344766.3796542287,2344789.0623898217,174.31273939473914,160.05071411020117,station,station
Mercury,2344877.295903393,2344897.2438561646,280.39145679618025,264.11552001825646,station,station
Mercury,2344988.8093608264,2345012.540049147,30.115733503475028,19.5297112770617,station,station
Mercury,2345113.8748613186,2345137.3097131243,156.86618641461774,143.64492988819234,station,station
Mercury,2345226.1526574073,2345245.912354649,264.55730316202414,248.26351499333154,station,station
Mercury,2345335.855797814,2345359.2421475695,12.19160853733872,0.060456397314245625,station,station
Mercury,2345461.039739731,2345485.015121963,138.6792683387952,126.74963116859313,station,station
Mercury,2345574.8983889995,2345594.722168479,248.7418296949408,232.52495298772814,station,station
Mercury,2345683.6055203937,2345706.431658848,354.9316747807471,341.37772683956734,station,station
Mercury,2345807.800989315,2345831.99826949,119.69236903540289,109.17489277213834,station,station
Mercury,2345923.4877596106,2345943.630810392,232.89022672492518,216.83906684228162,station,station
Mercury,2346031.881682234,2346054.008133106,338.1758328743729,323.4989477864061,station,station
Mercury,2346154.04686924,2346178.1856030645,100.00111292355346,90.7294878364364,station,station
Mercury,2346271.878823702,2346292.5731229773,216.91189355695198,201.1363957440392,station,station
Mercury,2346380.505276815,2346401.8849982684,321.7780717595744,306.31526645345843,station,station
Mercury,2346499.7826847704,2346523.7596254945,79.97275226206033,71.38137487567721,station,station
Mercury,2346620.0483425744,2346641.4678376867,200.70971271106316,185.3567830153131,station,station
Mercury,2346729.3296644175,2346750.0208236706,305.6194149694234,289.66554259402625,station,station
Mercury,2346845.3275537863,2346869.18090018,60.11630847760966,51.34155125881113,station,station
Mercury,2346967.9817857808,2346990.2111412175,184.15185527121605,169.42228003441872,station,station
Mercury,2347078.237347549,2347098.3895673305,289.63254237646106,273.4191046120384,station,station
Mercury,2347191.197125256,2347214.9834621744,40.88997490746078,31.112962019931633,station,station
Mercury,2347315.66184411,2347338.6781169744,167.07523789429743,153.22153199091468,station,station
Mercury,2347427.135200329,2347446.9643748747,273.7488588103449,257.4464728259492,station,station
Mercury,2347537.7682010215,2347561.383941428,22.49057322022768,11.25030275202175,station,station
Mercury,2347663.038592699,2347686.716390442,149.33481522453522,136.63348374952483,station,station
Mercury,2347775.949630944,2347795.7054353813,257.9228692486923,241.65064447033512,station,station
Mercury,2347885.124251968,2347908.314700082,4.86569043725505,352.102769689771,station,station
Mercury,2348010.033190163,2348034.1449285867,130.8001991797612,119.47021555802034,station,station
Mercury,2348124.6285312586,2348144.5674795173,242.10006436763655,225.94754058157503,station,station
Mercury,2348233.12786966,2348255.6683311136,347.8504149562998,333.77816208472626,station,station
Mercury,2348356.5677541653,2348380.7937936764,111.48197343976321,101.53883678315412,station,station
Mercury,2348473.1339304233,2348493.4947724454,226.20719357045576,210.26178054127797,station,station
Mercury,2348581.5779345864,2348603.3719286863,331.2575747870739,316.2026982817752,station,station
Mercury,2348702.5957490746,2348726.657232711,91.5867819873413,82.69527641372562,station,station
Mercury,2348821.4413370676,2348842.422796282,210.15752593429698,194.53847607223534,station,station
Mercury,2348930.304245461,2348951.3717345567,314.9688897929202,299.26012020918614,station,station
Mercury,2349048.2031296827,2349072.092071481,71.55073637081253,62.99147607987782,station,station
Mercury,2349169.520781584,2349191.2654162683,193.8153101962164,178.69553445668268,station,station
Mercury,2349279.1723873736,2349299.618867656,298.8909982507805,282.8045877679531,station,station
Mercury,2349393.805487022,2349417.653756609,51.92776645726591,42.8140364011147,station,station
Mercury,2349517.3435788956,2349539.9136584345,177.04760755364228,162.65647194571756,station,station
Mercury,2349628.0818249676,2349648.077739926,282.9560873873432,266.69271127650103,station,station
Mercury,2349739.94701003,2349763.695896595,33.05880998836058,22.693037129405333,station,station
Mercury,2349864.8866820326,2349888.224321669,159.70398528363012,146.31140164352476,station,station
Mercury,2349976.953285084,2349996.7208011607,267.11174778381167,250.81141141796257,station,station
Mercury,2350086.8732397575,2350110.321270452,15.009575900544938,3.1053382783920744,station,station
Mercury,2350212.114763609,2350236.0198180005,141.6368218909748,129.50191500425913,station,station
Mercury,2350325.72168516,2350345.516061822,251.29245662407465,235.056171598015,station,station
