body,startCelestialTimeDegrees,endCelestialTimeDegrees,startOffsetSeconds,endOffsetSeconds,startJulianDay,endJulianDay,userFacingMotion
NorthNode,188.759006017,187.622323760,4422966033,4424030547,2348363.477361429483,2348375.798120146617,retrograde
NorthNode,187.624782103,186.084685459,4424129156,4425293590,2348376.939430595376,2348390.416681219824,retrograde
NorthNode,186.106078114,185.334667670,4425507291,4426380341,2348392.890066854656,2348402.994814206846,retrograde
NorthNode,185.383910977,184.594692858,4426680326,4427636175,2348406.466858224943,2348417.529927906580,retrograde
Neptune,46.020896195,43.203644310,4427157978,4440728024,2348411.995241590776,2348569.055964485742,retrograde
NorthNode,184.677823435,184.397686238,4428042020,4428743844,2348422.227205255069,2348430.350171850063,retrograde
NorthNode,184.484625699,184.345069555,4429243248,4429990270,2348436.130310364999,2348444.776404647157,retrograde
NorthNode,184.391127475,184.265398026,4431112195,4431815100,2348457.761638687924,2348465.897120417096,retrograde
NorthNode,184.369165040,184.027512230,4432352115,4433100023,2348472.112566602416,2348480.768910333514,retrograde
Mercury,226.207193570,210.261780541,4432440361,4434199537,2348473.133930437267,2348493.494772456586,retrograde
NorthNode,184.102554135,183.310515363,4433472441,4434395269,2348485.079299605452,2348495.760182324797,retrograde
NorthNode,183.368853103,182.421628175,4434711645,4435633008,2348499.421939750202,2348510.085870623589,retrograde
Jupiter,124.317173971,114.262084095,4435223659,4445605030,2348505.348034054041,2348625.502792529762,retrograde
NorthNode,182.437770484,180.782234252,4435816217,4436975846,2348512.206337113865,2348525.627969183959,retrograde
NorthNode,180.783779814,179.460416822,4437059581,4438149190,2348526.597125867382,2348539.208349422552,retrograde
Pluto,164.737898103,162.076414946,4437513182,4451106533,2348531.847138120793,2348689.177595279180,retrograde
NorthNode,179.460466448,177.616276804,4438174566,4439396927,2348539.502044526860,2348553.649748454802,retrograde
NorthNode,177.625293633,176.604830426,4439550081,4440492280,2348555.422364539467,2348566.327445261180,retrograde
Uranus,185.618472274,181.483849108,4439554623,4452530673,2348555.474928240292,2348705.660693305545,retrograde
NorthNode,176.634598893,175.527597922,4440724323,4441736933,2348569.013130416162,2348580.733147592284,retrograde
Mercury,331.257574787,316.202698282,4441809923,4443692924,2348581.577934563160,2348603.371928654611,retrograde
NorthNode,175.609678308,175.196299629,4442111233,4442853880,2348585.065327259712,2348593.660778767429,retrograde
Saturn,211.699182145,204.985785345,4442185371,4454208682,2348585.923400811851,2348725.082089141011,retrograde
NorthNode,175.282193175,175.002242722,4443283700,4444087224,2348598.635549311526,2348607.935586446896,retrograde
NorthNode,175.069445653,175.049906098,4444658942,4445169495,2348614.552690698765,2348620.461871589534,retrograde
NorthNode,175.049946246,175.011689032,4445225724,4445848760,2348621.112672902644,2348628.323741731234,retrograde
Venus,26.913536801,10.536201773,4445405110,4449067679,2348623.188897652552,2348665.579744623974,retrograde
NorthNode,175.097785481,174.841681405,4446444623,4447191523,2348635.220303681679,2348643.864981495775,retrograde
NorthNode,174.915992587,174.407421387,4447593421,4448419857,2348648.516574702226,2348658.081804562360,retrograde
NorthNode,174.487861696,173.652499281,4448800689,4449718019,2348662.489587002434,2348673.106825402938,retrograde
NorthNode,173.679182469,172.484949994,4449945111,4450991176,2348675.735208689235,2348687.842440978624,retrograde
NorthNode,172.493667299,171.202619857,4451148882,4452241191,2348689.667738312855,2348702.310208577663,retrograde
Mercury,91.586781987,82.695276414,4452265862,4454344774,2348702.595749072731,2348726.657232709229,retrograde
NorthNode,171.202825426,169.634653440,4452282851,4453489403,2348702.792382139713,2348716.757111765444,retrograde
NorthNode,169.635470288,168.440785985,4453559657,4454619282,2348717.570228167810,2348729.834413071163,retrograde
NorthNode,168.449100980,167.212374866,4454766892,4455830626,2348731.542856547982,2348743.854594447650,retrograde
NorthNode,167.256542497,166.594607457,4456120979,4456969687,2348747.215158385225,2348757.038174053654,retrograde
NorthNode,166.652766284,166.102359096,4457298394,4458178332,2348760.842646647245,2348771.027119599283,retrograde
NorthNode,166.206047109,166.037464261,4458674343,4459335822,2348776.767982719466,2348784.423996680416,retrograde
Neptune,48.270187016,45.451406704,4458918036,4472478517,2348779.588501495309,2348936.538523468189,retrograde
NorthNode,166.091457887,166.054955125,4459840943,4460480549,2348790.270295945928,2348797.673149948008,retrograde
NorthNode,166.054986146,166.006134845,4460532848,4461218187,2348798.278459960595,2348806.210624659434,retrograde
NorthNode,166.062980616,165.862334057,4461708397,4462394376,2348811.884355342947,2348819.823926999234,retrograde
Mercury,210.157525934,194.538476072,4462534121,4464346919,2348821.441337019205,2348842.422796279192,retrograde
NorthNode,165.973538701,165.383743984,4462887870,4463758185,2348825.535658796318,2348835.608747279271,retrograde
NorthNode,165.440862035,164.633735082,4464073036,4464963927,2348839.252855786122,2348849.564097488299,retrograde
NorthNode,164.674378103,163.349067238,4465237123,4466293811,2348852.726088443771,2348864.956277128309,retrograde
NorthNode,163.354829355,161.895610038,4466419562,4467544479,2348866.411722413264,2348879.431591855362,retrograde
NorthNode,161.895713252,160.305833621,4467578708,4468752775,2348879.827768390067,2348893.416502898559,retrograde
NorthNode,160.307182007,158.857766523,4468828835,4469918187,2348894.296830166131,2348906.905063444749,retrograde
Pluto,166.911833336,164.236914659,4469263873,4482839317,2348899.331985996105,2349056.455188295804,retrograde
Jupiter,155.469258246,145.461740323,4469414850,4479933713,2348901.079412043095,2349022.825505144894,retrograde
NorthNode,158.879338044,157.835606561,4470130515,4471093512,2348909.362563922070,2348920.508368754759,retrograde
NorthNode,157.879389736,157.105845776,4471364912,4472266274,2348923.649573317729,2348934.082002522424,retrograde
Uranus,190.379043371,186.250096814,4471526939,4484515755,2348925.524889747612,2349075.858398661949,retrograde
Mercury,314.968889793,299.260120209,4471939876,4473760107,2348930.304245464504,2348951.371734417975,retrograde
NorthNode,157.214363892,156.884368121,4472711133,4473453591,2348939.230827957392,2348947.824094125070,retrograde
NorthNode,156.957780329,156.824559842,4473905506,4474621685,2348953.054599637166,2348961.343703254126,retrograde
Saturn,223.588825892,216.911209584,4474760616,4486849789,2348962.951699182391,2349102.872679144144,retrograde
NorthNode,156.849382524,156.849024085,4475156288,4475274724,2348967.531242235564,2348968.902022378519,retrograde
NorthNode,156.881192856,156.774001528,4475826719,4476450951,2348975.290853135288,2348982.515766440891,retrograde
NorthNode,156.876135359,156.404637060,4476977038,4477834082,2348988.604730532505,2348998.524226721376,retrograde
NorthNode,156.475008375,155.900633914,4478196464,4479005263,2349002.718459111638,2349012.079559585080,retrograde
NorthNode,155.957907615,154.733959343,4479324977,4480375183,2349015.779958927073,2349027.935115354136,retrograde
NorthNode,154.747591926,153.632802307,4480550677,4481566414,2349029.966291070916,2349041.722512705252,retrograde
NorthNode,153.635119927,151.984353713,4481665571,4482887975,2349042.870162804611,2349057.018354739994,retrograde
Mercury,71.550736371,62.991476080,4482126339,4484190344,2349048.203129686415,2349072.092071488500,retrograde
NorthNode,151.984372370,150.727425121,4482906679,4484005515,2349057.234839632176,2349069.952843299136,retrograde
NorthNode,150.732188275,149.411268148,4484133236,4485225098,2349071.431102596223,2349084.068392768502,retrograde
NorthNode,149.431232924,148.576005140,4485429191,4486353701,2349086.430574303493,2349097.130929169245,retrograde
NorthNode,148.641575424,148.028562272,4486701495,4487573082,2349101.156315930188,2349111.244131403044,retrograde
NorthNode,148.098000699,147.789849222,4487950945,4488710192,2349115.617550156079,2349124.405131345615,retrograde
Mars,339.134929263,329.022071170,4488319885,4493502476,2349119.887685156427,2349179.871374056675,retrograde
NorthNode,147.887301769,147.795244197,4489268811,4489935754,2349130.870620811358,2349138.589873028919,retrograde
NorthNode,147.810254211,147.810241661,4490422707,4490462625,2349144.225900555961,2349144.687913186848,retrograde
Neptune,50.517179080,47.697386681,4490668521,4504232170,2349147.070974702947,2349304.057651660405,retrograde
NorthNode,147.841865816,147.681743094,4491069186,4491831278,2349151.708295030519,2349160.528809324838,retrograde
NorthNode,147.764244434,147.470084643,4492306497,4493009545,2349166.029026315548,2349174.166159199551,retrograde
Mercury,193.815310196,178.695534457,4492608185,4494486921,2349169.520781591535,2349191.265416279435,retrograde
NorthNode,147.559072179,146.698026597,4493421591,4494389761,2349178.935209533200,2349190.140877987258,retrograde
NorthNode,146.742870101,145.895021548,4494670720,4495557345,2349193.392717050388,2349203.654588188976,retrograde
Venus,235.586972511,220.175724424,4495650764,4499213678,2349204.735826885328,2349245.973249861971,retrograde
NorthNode,145.915243790,144.227704939,4495763684,4496941521,2349206.042768118903,2349219.675137287937,retrograde
NorthNode,144.229029346,142.952677729,4497018711,4498099299,2349220.568539422937,2349233.075342059135,retrograde
NorthNode,142.952708247,141.136619842,4498121715,4499353009,2349233.334785694256,2349247.585879099555,retrograde
NorthNode,141.143288330,140.064959328,4499486752,4500444718,2349249.133832755499,2349260.221401806921,retrograde
NorthNode,140.099884701,139.040653554,4500697264,4501692161,2349263.144391314127,2349274.659401794896,retrograde
Pluto,169.120823343,166.432664048,4501012602,4514585794,2349266.794134876691,2349423.891264260747,retrograde
NorthNode,139.106361145,138.626011828,4502024772,4502802977,2349278.509056496434,2349287.516062930226,retrograde
Mercury,298.890998251,282.804587768,4502082083,4503848659,2349279.172387413681,2349299.618867717683,retrograde
NorthNode,138.735411909,138.478695900,4503280843,4504047430,2349293.046917757019,2349301.919453118928,retrograde
Uranus,195.127941309,191.005169841,4503489045,4516491340,2349295.456669037230,2349445.946189849637,retrograde
Jupiter,185.578953954,175.631150140,4503550870,4514173540,2349296.172229558229,2349419.119806930423,retrograde
NorthNode,138.536364891,138.507815948,4504559371,4505128279,2349307.844697521068,2349314.429277996533,retrograde
NorthNode,138.507838692,138.455406358,4505173817,4505862637,2349314.956344376318,2349322.928791016340,retrograde
NorthNode,138.534028612,138.322400262,4506415246,4507091149,2349329.324737030081,2349337.147683907300,retrograde
Saturn,235.262677830,228.615744752,4507329523,4519464149,2349339.906645365059,2349480.353703640401,retrograde
NorthNode,138.412149300,137.739235767,4507525075,4508438191,2349342.169982147403,2349352.738446770236,retrograde
NorthNode,137.806408816,137.089425923,4508780692,4509627624,2349356.702581163496,2349366.505036811344,retrograde
NorthNode,137.120291888,135.615135971,4509869302,4511001199,2349369.302235581912,2349382.402890016325,retrograde
NorthNode,135.620927137,134.490089456,4511133073,4512169583,2349383.929217377678,2349395.925854584202,retrograde
Mercury,51.927766457,42.814036401,4511986383,4514046874,2349393.805487081409,2349417.653756663203,retrograde
NorthNode,134.490218598,132.663560245,4512205988,4513471549,2349396.347216000780,2349410.994905451313,retrograde
NorthNode,132.664867704,131.613894715,4513551051,4514546443,2349411.915065903217,2349423.435805873014,retrograde
NorthNode,131.626211609,130.323037916,4514720424,4515809060,2349425.449474160559,2349438.049431634136,retrograde
NorthNode,130.364478339,129.779214883,4516087334,4516901575,2349441.270196238533,2349450.694281548262,retrograde
NorthNode,129.853476159,129.342092985,4517277774,4518155749,2349455.048440919258,2349465.210186703131,retrograde
NorthNode,129.424797079,129.278478914,4518614490,4519266726,2349470.519685400650,2349478.068716657348,retrograde
NorthNode,129.336076019,129.320418346,4519842504,4520302860,2349484.732812114060,2349490.061011868529,retrograde
NorthNode,129.322359455,129.271416350,4520515840,4521136167,2349492.526049742475,2349499.705764506012,retrograde
NorthNode,129.332172695,129.060695300,4521632654,4522410659,2349505.452138396911,2349514.456824583001,retrograde
Neptune,52.762408482,49.941664854,4522424070,4535981073,2349514.612049781717,2349671.521810577251,retrograde
Mercury,177.047607554,162.656471946,4522660074,4524610129,2349517.343578897417,2349539.913658484817,retrograde
NorthNode,129.161275580,128.693622961,4522876963,4523660258,2349519.853862117045,2349528.919779105112,retrograde
NorthNode,128.753269967,127.745548916,4523986822,4524982694,2349532.699449985288,2349544.225747469813,retrograde
NorthNode,127.778499424,126.749120932,4525234379,4526190647,2349547.138775086962,2349558.206694231369,retrograde
NorthNode,126.755897215,124.997681456,4526326720,4527552434,2349559.781605403870,2349573.968116148375,retrograde
NorthNode,124.997739172,123.728070694,4527580315,4528660976,2349574.290815647691,2349586.798456676304,retrograde
NorthNode,123.729144819,122.007811517,4528732841,4529915925,2349587.630231609568,2349601.323336782865,retrograde
NorthNode,122.027348092,121.143483268,4530118088,4531008325,2349603.663178664632,2349613.966854591854,retrograde
NorthNode,121.189329337,120.282577750,4531287305,4532257403,2349617.195791232400,2349628.423768036999,retrograde
Mercury,282.956087387,266.692711277,4532227859,4533955506,2349628.081824980676,2349648.077739924192,retrograde
NorthNode,120.377703072,120.073434854,4532672666,4533373350,2349633.230061772279,2349641.339829360135,retrograde
Pluto,171.364288368,168.662445748,4532770792,4546328241,2349634.365776893683,2349791.280694627203,retrograde
