body,celestialTimeDegrees,utOffsetSeconds,utJulianDay,sequenceBefore,sequenceAfter,userFacingStation
NorthNode,116.144527293,3364854681,2336116.818193063140,decreasing,increasing,station_direct
NorthNode,116.255717484,3365336705,2336122.397170432843,increasing,decreasing,station_retrograde
NorthNode,116.004692378,3366096162,2336131.187192390673,decreasing,increasing,station_direct
Uranus,28.260173919,3366319142,2336133.767979149707,decreasing,increasing,station_direct
Jupiter,172.628960633,3366389652,2336134.584056928754,increasing,decreasing,station_retrograde
NorthNode,116.061719978,3366605599,2336137.083452980034,increasing,decreasing,station_retrograde
NorthNode,116.033659784,3367162698,2336143.531359421089,decreasing,increasing,station_direct
NorthNode,116.033724728,3367226975,2336144.275300496258,increasing,decreasing,station_retrograde
NorthNode,115.976882692,3367919661,2336152.292498583905,decreasing,increasing,station_direct
NorthNode,116.056210542,3368465450,2336158.609500802122,increasing,decreasing,station_retrograde
NorthNode,115.839070788,3369140223,2336166.419378098100,decreasing,increasing,station_direct
NorthNode,115.931700658,3369575647,2336171.459000999108,increasing,decreasing,station_retrograde
Mercury,349.485366071,3370468852,2336181.797028005123,increasing,decreasing,station_retrograde
NorthNode,115.226771301,3370496003,2336182.111270169728,decreasing,increasing,station_direct
NorthNode,115.292421618,3370831436,2336185.993595524691,increasing,decreasing,station_retrograde
NorthNode,114.553700571,3371680643,2336195.822384995408,decreasing,increasing,station_direct
NorthNode,114.584004139,3371919283,2336198.584422619082,increasing,decreasing,station_retrograde
Mercury,335.562356291,3372423775,2336204.423452347517,decreasing,increasing,station_direct
NorthNode,113.022165997,3373059631,2336211.782890428789,decreasing,increasing,station_direct
NorthNode,113.027120476,3373183463,2336213.216133341193,increasing,decreasing,station_retrograde
Pluto,106.325798381,3373482631,2336216.678726379760,decreasing,increasing,station_direct
NorthNode,111.869131902,3374227065,2336225.294857927598,decreasing,increasing,station_direct
NorthNode,111.869198657,3374256190,2336225.631958273239,increasing,decreasing,station_retrograde
NorthNode,110.019485452,3375520974,2336240.270654552616,decreasing,increasing,station_direct
NorthNode,110.021326637,3375609612,2336241.296558286063,increasing,decreasing,station_retrograde
Saturn,147.090549255,3376051279,2336246.408451162279,decreasing,increasing,station_direct
NorthNode,108.969352276,3376596736,2336252.721609817818,decreasing,increasing,station_direct
NorthNode,108.984298339,3376783087,2336254.878450263292,increasing,decreasing,station_retrograde
Jupiter,162.658640050,3376974471,2336257.093543268740,decreasing,increasing,station_direct
NorthNode,107.716160526,3377858500,2336267.325355124660,decreasing,increasing,station_direct
NorthNode,107.760949771,3378145197,2336270.643605307676,increasing,decreasing,station_retrograde
NorthNode,107.196155963,3378952570,2336279.988204956055,decreasing,increasing,station_direct
Neptune,332.010154465,3379192786,2336282.768486780114,increasing,decreasing,station_retrograde
NorthNode,107.275527992,3379343772,2336284.516011963598,increasing,decreasing,station_retrograde
NorthNode,106.807690870,3380206133,2336294.497033610009,decreasing,increasing,station_direct
NorthNode,106.887927959,3380671126,2336299.878900320269,increasing,decreasing,station_retrograde
Mercury,113.477273515,3381155088,2336305.480309531093,increasing,decreasing,station_retrograde
NorthNode,106.759340052,3381317305,2336307.357827676460,decreasing,increasing,station_direct
NorthNode,106.809013371,3381909513,2336314.212088372558,increasing,decreasing,station_retrograde
NorthNode,106.803724235,3382220187,2336317.807846838608,decreasing,increasing,station_direct
NorthNode,106.811239596,3382567425,2336321.826807902195,increasing,decreasing,station_retrograde
NorthNode,106.746634435,3383190332,2336329.036379293539,decreasing,increasing,station_direct
Mercury,103.366728654,3383248197,2336329.706110216677,decreasing,increasing,station_direct
NorthNode,106.811545031,3383682488,2336334.732626685873,increasing,decreasing,station_retrograde
NorthNode,106.510140728,3384476764,2336343.925641078502,decreasing,increasing,station_direct
NorthNode,106.606607637,3384929122,2336349.161260401830,increasing,decreasing,station_retrograde
Uranus,36.316848851,3385110790,2336351.263904259540,increasing,decreasing,station_retrograde
Venus,172.764780295,3385603768,2336356.969666713849,increasing,decreasing,station_retrograde
NorthNode,106.128359008,3385714611,2336358.252569742501,decreasing,increasing,station_direct
NorthNode,106.185211977,3386035172,2336361.962764827535,increasing,decreasing,station_retrograde
NorthNode,105.147027545,3387045170,2336373.652559128590,decreasing,increasing,station_direct
NorthNode,105.176253587,3387286358,2336376.444082326256,increasing,decreasing,station_retrograde
NorthNode,104.161122695,3388243845,2336387.526111871004,decreasing,increasing,station_direct
NorthNode,104.167042722,3388374640,2336389.039943439886,increasing,decreasing,station_retrograde
Venus,156.634803357,3389280356,2336399.522760888562,decreasing,increasing,station_direct
NorthNode,102.413357869,3389609487,2336403.332152386196,decreasing,increasing,station_direct
NorthNode,102.413390294,3389632551,2336403.599095983431,increasing,decreasing,station_retrograde
NorthNode,101.177381156,3390709401,2336416.062643869780,decreasing,increasing,station_direct
NorthNode,101.178627381,3390785538,2336416.943849613890,increasing,decreasing,station_retrograde
Pluto,109.823109534,3391170652,2336421.401192932390,increasing,decreasing,station_retrograde
Mercury,227.736397761,3391203137,2336421.777179069817,increasing,decreasing,station_retrograde
NorthNode,99.483753263,3391967558,2336430.624640164897,decreasing,increasing,station_direct
NorthNode,99.503441591,3392170855,2336432.977618603967,increasing,decreasing,station_retrograde
Mercury,211.756945928,3392956203,2336442.067288644612,decreasing,increasing,station_direct
Neptune,329.213375575,3392957830,2336442.086118818261,decreasing,increasing,station_direct
NorthNode,98.638962811,3393057322,2336443.237652072683,decreasing,increasing,station_direct
NorthNode,98.685610448,3393340020,2336446.509613066912,increasing,decreasing,station_retrograde
NorthNode,97.792195350,3394309013,2336457.724819515832,decreasing,increasing,station_direct
NorthNode,97.885420317,3394721748,2336462.501836279407,increasing,decreasing,station_retrograde
NorthNode,97.583464644,3395422134,2336470.608157228678,decreasing,increasing,station_direct
NorthNode,97.671727372,3395908314,2336476.235241710208,increasing,decreasing,station_retrograde
NorthNode,97.523035676,3396661348,2336484.950910914689,decreasing,increasing,station_direct
Saturn,167.207636516,3397032313,2336489.244491755962,increasing,decreasing,station_retrograde
NorthNode,97.543881281,3397162448,2336490.750680703670,increasing,decreasing,station_retrograde
NorthNode,97.543652710,3397262844,2336491.912672532722,decreasing,increasing,station_direct
NorthNode,97.572978896,3397795301,2336498.075366825797,increasing,decreasing,station_retrograde
Uranus,32.338797531,3398224024,2336503.037441899069,decreasing,increasing,station_direct
NorthNode,97.433636571,3398486667,2336506.077295765281,decreasing,increasing,station_direct
NorthNode,97.546533854,3399023221,2336512.287408598699,increasing,decreasing,station_retrograde
NorthNode,97.145950864,3399799384,2336521.270779160783,decreasing,increasing,station_direct
NorthNode,97.217947701,3400156758,2336525.407053824514,increasing,decreasing,station_retrograde
Jupiter,202.531989084,3400529134,2336529.716953225434,increasing,decreasing,station_retrograde
Mercury,332.852099148,3400570735,2336530.198447376490,increasing,decreasing,station_retrograde
NorthNode,96.415948396,3401069708,2336535.973595732823,decreasing,increasing,station_direct
NorthNode,96.471610035,3401379941,2336539.564259038307,increasing,decreasing,station_retrograde
NorthNode,95.449778518,3402331834,2336550.581533528864,decreasing,increasing,station_direct
Mercury,317.903931033,3402462166,2336552.090013839304,decreasing,increasing,station_direct
NorthNode,95.462722606,3402501034,2336552.539872155525,increasing,decreasing,station_retrograde
NorthNode,93.895494788,3403649493,2336565.832216397859,decreasing,increasing,station_direct
NorthNode,93.896631348,3403726250,2336566.720614289865,increasing,decreasing,station_retrograde
NorthNode,92.569994680,3404833731,2336579.538679694757,decreasing,increasing,station_direct
NorthNode,92.570095955,3404866244,2336579.914985293522,increasing,decreasing,station_retrograde
Pluto,107.601335211,3405146870,2336583.162970212288,decreasing,increasing,station_direct
NorthNode,90.894992749,3406064357,2336593.782031469978,decreasing,increasing,station_direct
NorthNode,90.903836971,3406220432,2336595.588460513391,increasing,decreasing,station_retrograde
NorthNode,89.912669924,3407176662,2336606.655939072371,decreasing,increasing,station_direct
Mars,254.275093245,3407305654,2336608.148896885104,increasing,decreasing,station_retrograde
NorthNode,89.938704518,3407401512,2336609.258367625065,increasing,decreasing,station_retrograde
NorthNode,88.910941744,3408406136,2336620.885955519974,decreasing,increasing,station_direct
NorthNode,88.986512312,3408776889,2336625.177080482244,increasing,decreasing,station_retrograde
Saturn,160.365701623,3408795663,2336625.394376374781,decreasing,increasing,station_direct
NorthNode,88.566488461,3409535602,2336633.958483590744,decreasing,increasing,station_direct
NorthNode,88.642229904,3409943327,2336638.677517634816,increasing,decreasing,station_retrograde
NorthNode,88.338224805,3410755803,2336648.081179127097,decreasing,increasing,station_direct
Neptune,334.231193775,3410948676,2336650.313506857492,increasing,decreasing,station_retrograde
Mercury,93.638027088,3411057850,2336651.577093027532,increasing,decreasing,station_retrograde
Jupiter,192.616573386,3411190265,2336653.109680727124,decreasing,increasing,station_direct
NorthNode,88.415676755,3411319876,2336654.609797611833,increasing,decreasing,station_retrograde
NorthNode,88.373992795,3411902342,2336661.351312105544,decreasing,increasing,station_direct
NorthNode,88.375776687,3412111890,2336663.776627670974,increasing,decreasing,station_retrograde
NorthNode,88.366909728,3412492573,2336668.182683978230,decreasing,increasing,station_direct
NorthNode,88.429312247,3413112448,2336675.357167840004,increasing,decreasing,station_retrograde
Mercury,84.642913844,3413138575,2336675.659563951194,decreasing,increasing,station_direct
Mars,239.463394439,3413451576,2336679.282259787433,decreasing,increasing,station_direct
NorthNode,88.235979884,3413852139,2336683.918403029442,decreasing,increasing,station_direct
NorthNode,88.306979376,3414275873,2336688.822734373622,increasing,decreasing,station_retrograde
NorthNode,87.924493684,3415051049,2336697.794673647732,decreasing,increasing,station_direct
NorthNode,88.015447375,3415466742,2336702.605935066938,increasing,decreasing,station_retrograde
NorthNode,87.248579131,3416378337,2336713.156806025654,decreasing,increasing,station_direct
NorthNode,87.283251310,3416632069,2336716.093521083705,increasing,decreasing,station_retrograde
Uranus,40.423343675,3417032821,2336720.731851733290,increasing,decreasing,station_retrograde
NorthNode,86.252793417,3417618324,2336727.508506590500,decreasing,increasing,station_direct
NorthNode,86.268995851,3417814759,2336729.782061697915,increasing,decreasing,station_retrograde
NorthNode,84.928863788,3418902788,2336742.374992586672,decreasing,increasing,station_direct
NorthNode,84.929849917,3418972599,2336743.182990804315,increasing,decreasing,station_retrograde
NorthNode,83.400551108,3420154615,2336756.863723543473,decreasing,increasing,station_direct
NorthNode,83.400691725,3420193154,2336757.309785071760,increasing,decreasing,station_retrograde
Mercury,211.701088138,3421299174,2336770.110937759280,increasing,decreasing,station_retrograde
NorthNode,82.028148448,3421306369,2336770.194211998954,decreasing,increasing,station_direct
NorthNode,82.033687766,3421431622,2336771.643904244527,increasing,decreasing,station_retrograde
NorthNode,80.710536433,3422496315,2336783.966739414260,decreasing,increasing,station_direct
NorthNode,80.750135425,3422767497,2336787.105421354994,increasing,decreasing,station_retrograde
