physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
354.761212936804,354.761212936804,354,retrograde,direct,2369102.8829159886
218.74984976191394,578.749849761914,578,direct,retrograde,2369641.317560548
203.15911853175055,203.15911853175055,203,retrograde,direct,2369682.9020333877
79.53785833854127,439.53785833854124,439,direct,retrograde,2370226.689950792
63.0112890212198,63.0112890212198,63,retrograde,direct,2370269.6791204475
294.5106306982679,654.510630698268,654,direct,retrograde,2370812.036711622
279.0954489665037,279.0954489665037,279,retrograde,direct,2370852.9806094198
146.29363096887823,506.29363096887823,506,direct,retrograde,2371392.4063373264
129.92761492085066,129.92761492085066,129,retrograde,direct,2371435.4104994778
8.72873600253365,368.72873600253365,368,direct,retrograde,2371980.4121787576
352.48926490758737,352.48926490758737,352,retrograde,direct,2372022.4764637193
216.37512623357964,576.3751262335796,576,direct,retrograde,2372560.862467562
200.7563286505119,200.7563286505119,200,retrograde,direct,2372602.50443526
77.40283477881246,437.40283477881246,437,direct,retrograde,2373146.3851732267
60.885937101667885,60.885937101667885,60,retrograde,direct,2373189.372864782
292.02761965431836,652.0276196543184,652,direct,retrograde,2373731.537972302
276.6380550520132,276.6380550520132,276,retrograde,direct,2373772.4679161934
144.14089799374182,504.1408979937418,504,direct,retrograde,2374312.069198425
127.75348363724021,127.75348363724021,127,retrograde,direct,2374355.0712575465
6.422298543299975,366.4222985433,366,direct,retrograde,2374900.0702567557
350.1981629266475,350.1981629266475,350,retrograde,direct,2374942.073210518
214.010506189383,574.010506189383,574,direct,retrograde,2375480.3978485325
198.37134636030066,198.37134636030066,198,retrograde,direct,2375522.1068182504
75.23290217248942,435.2329021724894,435,direct,retrograde,2376066.0503725223
58.724604233949,58.724604233949,58,retrograde,direct,2376109.0370595073
289.5345448335746,649.5345448335746,649,direct,retrograde,2376651.0435206266
274.16385127505686,274.16385127505686,274,retrograde,direct,2376691.950395829
141.9603804361271,501.96038043612714,501,direct,retrograde,2377231.7382639656
125.55243358851943,125.55243358851943,125,retrograde,direct,2377274.7499166094
4.100009304339414,364.10000930433944,364,direct,retrograde,2377819.7310508983
347.89806559038425,347.89806559038425,347,retrograde,direct,2377861.685034618
211.64538925009728,571.6453892500973,571,direct,retrograde,2378399.909286579
195.9814899941612,195.9814899941612,195,retrograde,direct,2378441.694931634
73.07501685540534,433.07501685540535,433,direct,retrograde,2378985.7184296483
