physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
230.63344028979833,230.63344028979833,230,retrograde,direct,2353837.846258372
307.9952335870448,667.9952335870448,667,direct,retrograde,2354566.6050084205
297.57531166867597,297.57531166867597,297,retrograde,direct,2354627.9747590236
26.541267847109854,386.54126784710985,386,direct,retrograde,2355371.3628066536
13.31810170690885,13.31810170690885,13,retrograde,direct,2355437.0544006126
82.72803050595329,442.72803050595326,442,direct,retrograde,2356151.17939369
65.10131242841973,65.10131242841973,65,retrograde,direct,2356225.7570781307
122.77590485214752,482.7759048521475,482,direct,retrograde,2356919.2539858036
103.5786222024608,103.5786222024608,103,retrograde,direct,2356998.3777248077
156.89925926239547,516.8992592623955,516,direct,retrograde,2357683.7518602842
137.4054191053169,137.4054191053169,137,retrograde,direct,2357764.7335709184
190.49589909204764,550.4958990920477,550,direct,retrograde,2358449.739293378
171.55693326921104,171.55693326921104,171,retrograde,direct,2358530.023001259
228.63790138551278,588.6379013855128,588,direct,retrograde,2359223.0644113086
211.59243308554628,211.59243308554628,211,retrograde,direct,2359299.0818902217
280.60658190665794,640.606581906658,640,direct,retrograde,2360014.2606049282
268.2109713768052,268.2109713768052,268,retrograde,direct,2360080.1888345294
357.3940370308084,717.3940370308085,717,direct,retrograde,2360824.6285599004
346.4582654863382,346.4582654863382,346,retrograde,direct,2360886.130024111
63.78646912490155,423.78646912490154,423,direct,retrograde,2361612.8659435846
47.4373018256939,47.4373018256939,47,retrograde,direct,2361684.627596046
108.51396238665212,468.5139623866521,468,direct,retrograde,2362384.2365242727
89.71772384055794,89.71772384055794,89,retrograde,direct,2362461.9442674182
144.14782026371304,504.147820263713,504,direct,retrograde,2363149.454321605
124.66440630266631,124.66440630266631,124,retrograde,direct,2363229.975885149
177.39393319889388,537.3939331988938,537,direct,retrograde,2363914.2753579337
158.12521523915464,158.12521523915464,158,retrograde,direct,2363995.140081685
213.02899015066745,573.0289901506675,573,direct,retrograde,2364683.8517908296
195.0114029569995,195.0114029569995,195,retrograde,direct,2364762.0632135384
257.93044610598275,617.9304461059828,617,direct,retrograde,2365466.292463448
243.33521664736415,243.33521664736415,243,retrograde,direct,2365536.959754573
325.6672783726571,685.6672783726572,685,direct,retrograde,2366272.9130817847
315.71391340538224,315.71391340538224,315,retrograde,direct,2366332.892262183
41.4199665080685,401.4199665080685,401,direct,retrograde,2367072.0465115905
26.947409777082818,26.947409777082818,26,retrograde,direct,2367140.0821087323
92.8809280457518,452.88092804575183,452,direct,retrograde,2367848.2964066286
74.7453434634741,74.7453434634741,74,retrograde,direct,2367924.1022770815
131.04023219563487,491.04023219563487,491,direct,retrograde,2368615.0888085095
111.69819008146875,111.69819008146875,111,retrograde,direct,2368694.799840416
164.63696690772457,524.6369669077246,524,direct,retrograde,2369379.4985091295
145.18582043697745,145.18582043697745,145,retrograde,direct,2369460.5240453854
198.70581871138634,558.7058187113863,558,direct,retrograde,2370146.46651318
180.02299485691313,180.02299485691313,180,retrograde,direct,2370226.1541224346
238.79161889093126,598.7916188909312,598,direct,retrograde,2370922.5116674965
222.46326126403045,222.46326126403045,222,retrograde,direct,2370996.895824855
