physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
259.3263275558856,619.3263275558857,619,direct,retrograde,2324155.106933318
256.55685308195643,256.55685308195643,256,retrograde,direct,2324315.3457161905
261.5154036682598,621.5154036682598,621,direct,retrograde,2324522.5885929177
258.7458356668244,258.7458356668244,258,retrograde,direct,2324682.8787414245
263.70539375546963,623.7053937554697,623,direct,retrograde,2324890.1225737594
260.93489955640507,260.93489955640507,260,retrograde,direct,2325050.298419603
265.89478341453355,625.8947834145335,625,direct,retrograde,2325257.5555932913
263.1229404022245,263.1229404022245,263,retrograde,direct,2325417.8241445255
268.08279396400894,628.0827939640089,628,direct,retrograde,2325625.0818217713
265.30914385614784,265.30914385614784,265,retrograde,direct,2325785.307959389
270.26890955399335,630.2689095539934,630,direct,retrograde,2325992.5214234386
267.49374046155,267.49374046155,267,retrograde,direct,2326152.878049534
272.45397058138826,632.4539705813883,632,direct,retrograde,2326360.0291900216
269.67767407046034,269.67767407046034,269,retrograde,direct,2326520.3398973923
274.63891687093593,634.6389168709359,634,direct,retrograde,2326727.411138137
271.86229684303095,271.86229684303095,271,retrograde,direct,2326887.8530151946
276.8246908145708,636.8246908145708,636,direct,retrograde,2327094.8990827017
274.0482096475582,274.0482096475582,274,retrograde,direct,2327255.325272125
279.01281242971027,639.0128124297103,639,direct,retrograde,2327462.3565860456
276.2368571754249,276.2368571754249,276,retrograde,direct,2327622.7467151117
281.2035067988023,641.2035067988023,641,direct,retrograde,2327829.8330251453
278.4282955179312,278.4282955179312,278,retrograde,direct,2327990.2392698703
283.3976198283221,643.3976198283221,643,direct,retrograde,2328197.3766922764
280.6229189609859,280.6229189609859,280,retrograde,direct,2328357.6210129196
285.5947559455017,645.5947559455017,645,direct,retrograde,2328564.8543629237
282.8205111386556,282.8205111386556,282,retrograde,direct,2328725.1242243005
287.79476587170274,647.7947658717028,647,direct,retrograde,2328932.4332191134
285.0204303047228,285.0204303047228,285,retrograde,direct,2329092.5762573704
289.9969457701881,649.9969457701882,649,direct,retrograde,2329299.9326595664
287.2220543472151,287.2220543472151,287,retrograde,direct,2329460.126322245
292.2002712623165,652.2002712623165,652,direct,retrograde,2329667.4837215208
289.4239817692576,289.4239817692576,289,retrograde,direct,2329827.593360997
294.40349826724804,654.4034982672481,654,direct,retrograde,2330034.9089662842
291.6255742993482,291.6255742993482,291,retrograde,direct,2330195.1281432034
296.60608168760115,656.6060816876011,656,direct,retrograde,2330402.4309119396
293.82631441493567,293.82631441493567,293,retrograde,direct,2330562.6393813128
298.80846447756954,658.8084644775695,658,direct,retrograde,2330769.879016798
296.0270874318671,296.0270874318671,296,retrograde,direct,2330930.0902949674
301.01074266723253,661.0107426672325,661,direct,retrograde,2331137.3375302516
298.22829301872827,298.22829301872827,298,retrograde,direct,2331297.5827620085
303.2142991876252,663.2142991876252,663,direct,retrograde,2331504.8599849436
300.431135240557,300.431135240557,300,retrograde,direct,2331664.9460720327
305.4195815314167,665.4195815314167,665,direct,retrograde,2331872.341665861
302.6363366406677,302.6363366406677,302,retrograde,direct,2332032.4383470183
307.6276091014542,667.6276091014543,667,direct,retrograde,2332239.941177152
304.84430241032385,304.84430241032385,304,retrograde,direct,2332399.8591544563
