body,startCelestialTimeDegrees,endCelestialTimeDegrees,startOffsetSeconds,endOffsetSeconds,startJulianDay,endJulianDay,userFacingMotion
NorthNode,129.639005086,128.522903331,246243882,247255117,2478669.186723347753,2478680.890825154260,retrograde
Uranus,280.726568965,276.737356206,246914094,260204184,2478676.943798963912,2478830.764289801009,retrograde
NorthNode,128.523637825,126.675402738,247319711,248583773,2478681.638443806209,2478696.268789498135,retrograde
NorthNode,126.675771245,125.573158943,248635769,249658332,2478696.870602009818,2478708.705820516683,retrograde
NorthNode,125.580540820,124.157496693,249802018,250921149,2478710.368855016306,2478723.321759264916,retrograde
Mercury,77.437084436,68.883399438,250214426,252278730,2478715.142094001174,2478739.034500889480,retrograde
NorthNode,124.191852591,123.542610467,251178247,252011668,2478726.297428503633,2478735.943500589579,retrograde
NorthNode,123.606418189,122.990711048,252355449,253265979,2478739.922450748272,2478750.460995269939,retrograde
NorthNode,123.076872072,122.888581712,253709592,254376867,2478755.595401585102,2478763.318487042561,retrograde
Pluto,8.890171107,6.814360666,254281449,268540282,2478762.214121450670,2478927.246909444220,retrograde
NorthNode,122.958781587,122.901990149,254916207,255617640,2478769.560852677561,2478777.679294779897,retrograde
NorthNode,122.902275931,122.883516175,255729295,256233036,2478778.971592102200,2478784.801933667623,retrograde
NorthNode,122.930033918,122.736376779,256744951,257482342,2478790.726869204082,2478799.261492811143,retrograde
NorthNode,122.839759703,122.434089749,257983365,258755619,2478805.060368392617,2478813.998487395234,retrograde
NorthNode,122.498748782,121.647110626,259102189,260053523,2478818.009714631364,2478829.020532092080,retrograde
NorthNode,121.691722570,120.719315374,260340766,261282218,2478832.345106028952,2478843.241540924646,retrograde
Venus,204.458456045,188.638546002,260491605,264124920,2478834.090927200392,2478876.143174385652,retrograde
Mercury,199.651685561,184.525727520,260692654,262570149,2478836.417881973088,2478858.148139372468,retrograde
NorthNode,120.730434158,119.108701315,261444690,262625079,2478845.121996188536,2478858.783913154155,retrograde
NorthNode,119.109328770,117.819373721,262687644,263778128,2478859.508037795313,2478872.129385823384,retrograde
Neptune,112.137243187,109.328143303,263640752,277156118,2478870.539379916154,2479026.967227081768,retrograde
NorthNode,117.819566756,116.070888561,263818469,265024869,2478872.596294213086,2478886.559260638431,retrograde
NorthNode,116.082530268,115.102690383,265193734,266122331,2478888.513714496046,2478899.261365481652,retrograde
NorthNode,115.135790806,114.094494700,266365268,267365515,2478902.073127966374,2478913.650066105649,retrograde
NorthNode,114.181764635,113.793502484,267753263,268484496,2478918.137891192921,2478926.601232711226,retrograde
NorthNode,113.881125110,113.636916646,268925725,269716156,2478931.708050695248,2478940.856554865837,retrograde
Jupiter,164.600054821,154.600471346,269337345,279869837,2478936.472176402807,2479058.376011051238,retrograde
Mercury,304.668509392,288.580832326,270163754,271931370,2478946.037086032331,2478966.495611727238,retrograde
NorthNode,113.694125314,113.688287944,270303088,270613254,2478947.649749713950,2478951.239635965787,retrograde
NorthNode,113.691682674,113.624674075,270860138,271497192,2478954.097094506025,2478961.470398480073,retrograde
NorthNode,113.725949966,113.403294118,272075182,272841746,2478968.160096456297,2478977.032370040193,retrograde
NorthNode,113.479783881,112.856255098,273225041,274076614,2478981.468649454415,2478991.324817542918,retrograde
NorthNode,112.929962233,111.963309894,274430883,275374598,2478995.425153156742,2479006.347782004625,retrograde
NorthNode,111.983565522,110.610257224,275574323,276656818,2479008.659418877214,2479021.188294271007,retrograde
NorthNode,110.614492113,109.236821173,276777588,277900735,2479022.586094275117,2479035.585486487485,retrograde
Saturn,258.514582263,251.889321336,276927674,289118183,2479024.323197998106,2479165.417057074606,retrograde
NorthNode,109.236827227,107.603198975,277913399,279116721,2479035.732051072642,2479049.659391992725,retrograde
Uranus,284.954686703,280.974952183,278837212,292134123,2479046.424338757060,2479200.323764956556,retrograde
NorthNode,107.606816520,106.477259743,279231844,280247434,2479050.991832418367,2479062.746349322610,retrograde
Mercury,57.787862204,48.697575272,280073773,282133928,2479060.736386947334,2479084.580766715109,retrograde
NorthNode,106.493759091,105.369187111,280435544,281458736,2479064.923548777588,2479076.766046423465,retrograde
NorthNode,105.431523312,104.895721763,281795112,282601764,2479080.659292988479,2479089.995544179343,retrograde
NorthNode,104.963916649,104.555883827,282969967,283807960,2479094.257153104059,2479103.956141730770,retrograde
NorthNode,104.652267302,104.558794384,284345884,284969402,2479110.182112648152,2479117.398753442802,retrograde
NorthNode,104.585428639,104.585184675,285513109,285621339,2479123.691663984209,2479124.944327631965,retrograde
Pluto,9.964597061,7.893293389,285927588,300193936,2479128.488876107149,2479293.608638350852,retrograde
NorthNode,104.607899117,104.487867192,286164088,286885222,2479131.226144878194,2479139.572599631734,retrograde
NorthNode,104.554765675,104.282978880,287342430,288062782,2479144.864365493879,2479153.201771808788,retrograde
NorthNode,104.384293803,103.703353378,288517292,289417059,2479158.462302135304,2479168.876267133281,retrograde
NorthNode,103.748669781,102.890604206,289703563,290625446,2479172.192283797078,2479182.862224933691,retrograde
Mercury,182.897392601,168.496279768,290744946,292693790,2479184.245334640145,2479206.801396995783,retrograde
NorthNode,102.918331528,101.577356150,290865017,291944832,2479185.635042054579,2479198.132897390053,retrograde
NorthNode,101.580478167,100.169238537,292048153,293195227,2479199.328747435473,2479212.605060746893,retrograde
NorthNode,100.169244891,98.652193027,293208924,294381561,2479212.763598056510,2479226.335785010830,retrograde
NorthNode,98.654480190,97.305907144,294473734,295546614,2479227.402602819726,2479239.820192572661,retrograde
Neptune,114.363868171,111.554630699,295391469,308909958,2479238.024533190764,2479394.488527462818,retrograde
NorthNode,97.331936830,96.354335466,295776889,296723612,2479242.485412627459,2479253.442857121117,retrograde
NorthNode,96.401170232,95.689092407,297005727,297895346,2479256.708076633513,2479267.004589503631,retrograde
NorthNode,95.800414241,95.500168987,298354174,299084081,2479272.315105704591,2479280.763099133037,retrograde
NorthNode,95.571320959,95.463669004,299545557,300250035,2479286.104257249273,2479294.257931745611,retrograde
Mercury,288.740616930,272.471116194,300309784,302038108,2479294.949473425746,2479314.953222110868,retrograde
NorthNode,95.474800167,95.469362677,300629058,300924077,2479298.644771635532,2479302.059342887253,retrograde
NorthNode,95.513795934,95.375712762,301458927,302095677,2479308.249741144478,2479315.619528862648,retrograde
NorthNode,95.484986150,94.928737083,302607014,303483665,2479321.537789782509,2479331.684207534418,retrograde
Jupiter,194.632898703,184.690608854,303473566,314106615,2479331.567319855094,2479454.635024234653,retrograde
NorthNode,94.997456392,94.324946017,303828083,304657178,2479335.670533517376,2479345.266537535936,retrograde
Mars,188.756074794,169.603476979,304425883,311405520,2479342.589506446384,2479423.372342674993,retrograde
NorthNode,94.375694930,93.000104811,304953960,306030865,2479348.701515220106,2479361.165692338720,retrograde
NorthNode,93.009315981,91.763198968,306180295,307227559,2479362.895199518651,2479375.016312889755,retrograde
NorthNode,91.763928533,90.037036475,307293545,308515473,2479375.780041824095,2479389.922724020667,retrograde
NorthNode,90.037466597,88.755213627,308568107,309633529,2479390.531912875362,2479402.863188368268,retrograde
Saturn,269.890954480,263.279189451,309484309,321694882,2479401.136113278568,2479542.462186627090,retrograde
NorthNode,88.766395634,87.538326693,309803353,310852942,2479404.828749474138,2479416.976765026338,retrograde
Mercury,38.888489629,28.556127265,309979239,312030308,2479406.864463724196,2479430.603690676391,retrograde
Uranus,289.157692934,285.187424947,310768289,324072553,2479415.996992117725,2479569.981526867487,retrograde
NorthNode,87.570040801,86.808892775,311095350,311983702,2479419.782419315539,2479430.064269402996,retrograde
Venus,66.677808642,50.204494983,311166855,314868655,2479420.610017320141,2479463.454922581092,retrograde
NorthNode,86.893142793,86.416192981,312376670,313204393,2479434.612509406172,2479444.192632344551,retrograde
NorthNode,86.489519708,86.280293235,313619722,314341174,2479448.999687452801,2479457.349824694917,retrograde
NorthNode,86.354910031,86.329182646,314943911,315514043,2479464.325941072777,2479470.924701057374,retrograde
NorthNode,86.329254876,86.302800953,315584292,316145163,2479471.737759726122,2479478.229322570376,retrograde
NorthNode,86.366252951,86.103054435,316699995,317502920,2479484.650986067951,2479493.944105150178,retrograde
Pluto,11.032856638,8.966337534,317566753,331852738,2479494.682916174643,2479660.029961816035,retrograde
NorthNode,86.185139822,85.814231144,317940259,318677004,2479499.005896735005,2479507.533041372895,retrograde
NorthNode,85.888836303,84.909768836,319049991,320053612,2479511.850016380660,2479523.466000139713,retrograde
NorthNode,84.941698670,84.055918741,320301263,321219734,2479526.332339640707,2479536.962785243988,retrograde
Mercury,165.571038095,152.161028942,320773221,322788285,2479531.794816240668,2479555.117310069501,retrograde
NorthNode,84.067484255,82.379991151,321390868,322596156,2479538.943501838483,2479552.893590317108,retrograde
NorthNode,82.380362275,81.168656276,322647269,323727682,2479553.485182098113,2479565.989958974533,retrograde
NorthNode,81.168964615,79.471751173,323777018,324981470,2479566.560981050134,2479580.501400029287,retrograde
NorthNode,79.481017297,78.500736031,325133924,326074234,2479582.265908975154,2479593.149132792838,retrograde
NorthNode,78.541030131,77.575989979,326345956,327321946,2479596.294063916430,2479607.590240550227,retrograde
Neptune,116.587778530,113.778257776,327135487,340657048,2479605.432151011191,2479761.931693195365,retrograde
NorthNode,77.643928690,77.214793937,327666439,328432977,2479611.577426657081,2479620.449397791177,retrograde
NorthNode,77.322811941,77.100687623,328924980,329677487,2479626.143874799833,2479634.853440965526,retrograde
NorthNode,77.151138483,77.136963925,330197637,330624474,2479640.873705483973,2479645.813947302289,retrograde
Mercury,272.904812474,256.595818862,330452619,332160825,2479643.824878223240,2479663.595785617828,retrograde
NorthNode,77.138229187,77.061175990,330800920,331507537,2479647.856143101119,2479656.034575466067,retrograde
NorthNode,77.147930276,76.899971502,332046140,332733323,2479662.268411418423,2479670.221916262992,retrograde
NorthNode,76.991115102,76.231158873,333155131,334086911,2479675.103949233890,2479685.888448311947,retrograde
NorthNode,76.294059768,75.485335878,334411276,335275293,2479689.642672490329,2479699.642865660600,retrograde
NorthNode,75.511544127,73.860423662,335498095,336656384,2479702.221594285220,2479715.627718012780,retrograde
NorthNode,73.863635069,72.635191214,336762132,337823019,2479716.851653832942,2479729.130438077264,retrograde
Jupiter,224.560401106,214.669408556,337642519,348317467,2479727.041320934892,2479850.593953765929,retrograde
NorthNode,72.635197795,70.753080651,337836277,339098666,2479729.283879811876,2479743.894874413498,retrograde
NorthNode,70.757032043,69.709988569,339212786,340175625,2479745.215703580528,2479756.359667254612,retrograde
Mercury,20.811618544,8.942543882,339951882,341977710,2479753.770056478679,2479777.217140994966,retrograde
NorthNode,69.731396899,68.533218104,340385496,341436630,2479758.788737480529,2479770.954636559822,retrograde
NorthNode,68.590258708,68.085593016,341753779,342533728,2479774.625344987027,2479783.652526483871,retrograde
Saturn,281.239973276,274.633531199,342046231,354261944,2479778.010209366679,2479919.395767994225,retrograde
Uranus,293.337463388,289.375941763,342689430,355996758,2479785.454637487419,2479939.474642169662,retrograde
NorthNode,68.172902751,67.793618426,342950185,343785888,2479788.472635109909,2479798.145127169788,retrograde
NorthNode,67.869759800,67.789443395,344283068,344899521,2479803.899516348727,2479811.034398846328,retrograde
NorthNode,67.809167627,67.808946516,345413604,345518192,2479816.984427134506,2479818.194941299967,retrograde
NorthNode,67.848840786,67.731775718,346147091,346804836,2479825.473862803541,2479833.086646099575,retrograde
NorthNode,67.804583158,67.412824498,347264448,348085914,2479838.406240166165,2479847.913940384984,retrograde
NorthNode,67.502867288,66.942249677,348508757,349326987,2479852.807961602695,2479862.278208439238,retrograde
Pluto,12.096146402,10.034749884,349219798,363504153,2479861.037602876313,2480026.365785882808,retrograde
NorthNode,66.987500094,65.855551742,349615308,350652020,2479865.615264089778,2479877.614241941832,retrograde
Mercury,147.518577816,135.358935595,350774429,352838665,2479879.031010083854,2479902.922636009753,retrograde
NorthNode,65.875725507,64.824348519,350863708,351852940,2479880.064339146949,2479891.513776149601,retrograde
NorthNode,64.827083311,63.089348440,351953776,353203847,2479892.680869272910,2479907.149274406955,retrograde
NorthNode,63.089354215,61.913795362,353216991,354289638,2479907.301406932063,2479919.716305701993,retrograde
NorthNode,61.916459894,60.340831660,354389164,355544234,2479920.868226587772,2479934.237092453055,retrograde
