body,celestialTimeDegrees,utOffsetSeconds,utJulianDay,sequenceBefore,sequenceAfter,userFacingStation
NorthNode,221.453804147,7144391008,2558508.852527137846,increasing,decreasing,station_retrograde
Uranus,131.566401246,7144991281,2558515.800134767778,increasing,decreasing,station_retrograde
Pluto,333.965249060,7145028507,2558516.230995352380,decreasing,increasing,station_direct
NorthNode,221.313564345,7145130231,2558517.408355400898,decreasing,increasing,station_direct
NorthNode,221.408441774,7145639877,2558523.307029341348,increasing,decreasing,station_retrograde
NorthNode,221.100448114,7146350955,2558531.537100970745,decreasing,increasing,station_direct
NorthNode,221.185814511,7146745878,2558536.107976173051,increasing,decreasing,station_retrograde
NorthNode,220.300468923,7147707404,2558547.236749209464,decreasing,increasing,station_direct
NorthNode,220.352248548,7148003847,2558550.667799608782,increasing,decreasing,station_retrograde
Mercury,291.405883031,7148394902,2558555.193894460797,increasing,decreasing,station_retrograde
Saturn,23.996969267,7148447333,2558555.800733566284,decreasing,increasing,station_direct
NorthNode,219.470515736,7148893800,2558560.968182387762,decreasing,increasing,station_direct
NorthNode,219.488614476,7149087084,2558563.205260163173,increasing,decreasing,station_retrograde
Mercury,275.127368977,7150122034,2558575.183848962188,decreasing,increasing,station_direct
NorthNode,217.709558570,7150276762,2558576.974680936895,decreasing,increasing,station_direct
NorthNode,217.710784185,7150352673,2558577.853280336596,increasing,decreasing,station_retrograde
NorthNode,216.456161796,7151420864,2558590.216606271453,decreasing,increasing,station_direct
NorthNode,216.456226209,7151449087,2558590.543261951767,increasing,decreasing,station_retrograde
NorthNode,214.565993389,7152688058,2558604.883201274090,decreasing,increasing,station_direct
NorthNode,214.574303303,7152834759,2558606.581134542823,increasing,decreasing,station_retrograde
Neptune,231.099256768,7153318208,2558612.176601593383,increasing,decreasing,station_retrograde
NorthNode,213.585791340,7153766650,2558617.366908808239,decreasing,increasing,station_direct
NorthNode,213.618771846,7154012656,2558620.214202277362,increasing,decreasing,station_retrograde
NorthNode,212.530430719,7155026930,2558631.953484330326,decreasing,increasing,station_direct
NorthNode,212.601702446,7155378550,2558636.023157926276,increasing,decreasing,station_retrograde
NorthNode,212.183081611,7156127740,2558644.694338032976,decreasing,increasing,station_direct
NorthNode,212.278507388,7156583604,2558649.970543262549,increasing,decreasing,station_retrograde
NorthNode,212.007369228,7157378578,2558659.171628975309,decreasing,increasing,station_direct
Uranus,127.430804262,7157869812,2558664.857211667113,decreasing,increasing,station_direct
NorthNode,212.068224778,7157911748,2558665.342580103315,increasing,decreasing,station_retrograde
Mercury,41.439270613,7158055439,2558667.005663231015,increasing,decreasing,station_retrograde
NorthNode,212.040787010,7158487546,2558672.006911455654,decreasing,increasing,station_direct
NorthNode,212.040795402,7158521196,2558672.396370476112,increasing,decreasing,station_retrograde
NorthNode,212.005675898,7159155303,2558679.735573405400,decreasing,increasing,station_direct
NorthNode,212.082484364,7159740406,2558686.507605000399,increasing,decreasing,station_retrograde
Mercury,31.047001077,7160105332,2558690.731285132468,decreasing,increasing,station_direct
NorthNode,211.879985549,7160435746,2558694.555517377332,decreasing,increasing,station_direct
NorthNode,211.957627550,7160857811,2558699.440531880595,increasing,decreasing,station_retrograde
Jupiter,306.816397778,7161348847,2558705.123817712069,increasing,decreasing,station_retrograde
NorthNode,211.415593698,7161727063,2558709.501314889640,decreasing,increasing,station_direct
NorthNode,211.491656669,7162101608,2558713.836332944222,increasing,decreasing,station_retrograde
Pluto,337.589849567,7162530252,2558718.797485087998,increasing,decreasing,station_retrograde
NorthNode,210.796836153,7162959011,2558723.759969859384,decreasing,increasing,station_direct
NorthNode,210.828584190,7163205644,2558726.614518215880,increasing,decreasing,station_retrograde
NorthNode,209.533923026,7164293117,2558739.201012571342,decreasing,increasing,station_direct
NorthNode,209.543352995,7164453758,2558741.060284379870,increasing,decreasing,station_retrograde
NorthNode,208.413357767,7165486097,2558753.008651110344,decreasing,increasing,station_direct
NorthNode,208.413850134,7165542667,2558753.663404640742,increasing,decreasing,station_retrograde
NorthNode,206.683607901,7166794477,2558768.151935756207,decreasing,increasing,station_direct
NorthNode,206.684085530,7166852231,2558768.820393944159,increasing,decreasing,station_retrograde
Neptune,228.325926291,7167097396,2558771.657948154025,decreasing,increasing,station_direct
NorthNode,205.573517423,7167880679,2558780.723721093498,decreasing,increasing,station_direct
NorthNode,205.580680529,7168021948,2558782.358780998737,increasing,decreasing,station_retrograde
Mercury,168.193621013,7168853471,2558791.982892207801,increasing,decreasing,station_retrograde
NorthNode,204.195689744,7169132989,2558795.218053549528,decreasing,increasing,station_direct
NorthNode,204.233555145,7169401688,2558798.327990762889,increasing,decreasing,station_retrograde
Saturn,44.273658706,7169431793,2558798.676432296634,increasing,decreasing,station_retrograde
NorthNode,203.578251997,7170233307,2558807.953218693845,decreasing,increasing,station_direct
NorthNode,203.640040565,7170568221,2558811.829529087059,increasing,decreasing,station_retrograde
Mercury,154.834597909,7170871101,2558815.335087724030,decreasing,increasing,station_direct
NorthNode,203.021258995,7171478046,2558822.359915281646,decreasing,increasing,station_direct
Jupiter,296.979260013,7171817962,2558826.294123746455,decreasing,increasing,station_direct
NorthNode,203.116896782,7171943178,2558827.743382562883,increasing,decreasing,station_retrograde
Venus,213.587636602,7172262185,2558831.435596035793,increasing,decreasing,station_retrograde
NorthNode,202.935795680,7172600180,2558835.347580584697,decreasing,increasing,station_direct
NorthNode,203.000961868,7173127806,2558841.454363074154,increasing,decreasing,station_retrograde
NorthNode,202.955387806,7173815890,2558849.418294337578,decreasing,increasing,station_direct
NorthNode,202.955390362,7173838336,2558849.678091119044,increasing,decreasing,station_retrograde
NorthNode,202.917918063,7174476784,2558857.067531488836,decreasing,increasing,station_direct
NorthNode,202.973288795,7174970865,2558862.786063830368,increasing,decreasing,station_retrograde
NorthNode,202.746342047,7175698422,2558871.206862234510,decreasing,increasing,station_direct
Venus,197.834571350,7175884843,2558873.364510355517,decreasing,increasing,station_direct
NorthNode,202.859882935,7176192455,2558876.924829447642,increasing,decreasing,station_retrograde
Pluto,335.334863268,7176705232,2558882.859756029211,decreasing,increasing,station_direct
Uranus,136.236999786,7176958717,2558885.793607751839,increasing,decreasing,station_retrograde
NorthNode,202.337779561,7177010201,2558886.389485575259,decreasing,increasing,station_direct
NorthNode,202.397938249,7177330641,2558890.098288565874,increasing,decreasing,station_retrograde
NorthNode,201.451627070,7178279879,2558901.084829811938,decreasing,increasing,station_direct
Mercury,275.571478938,7178537610,2558904.067836642265,increasing,decreasing,station_retrograde
NorthNode,201.490724930,7178546848,2558904.174756878987,increasing,decreasing,station_retrograde
NorthNode,200.319022147,7179543903,2558915.714742231183,decreasing,increasing,station_direct
NorthNode,200.325166770,7179672458,2558917.202641332522,increasing,decreasing,station_retrograde
Mars,143.143948105,7179777292,2558918.416005228646,increasing,decreasing,station_retrograde
Mercury,259.259736072,7180245673,2558923.837081417441,decreasing,increasing,station_direct
NorthNode,198.631607826,7180863449,2558930.987267382443,decreasing,increasing,station_direct
NorthNode,198.631663071,7180891040,2558931.306607320905,increasing,decreasing,station_retrograde
Saturn,37.388502208,7181138134,2558934.166489958763,decreasing,increasing,station_direct
NorthNode,197.240676319,7182005449,2558944.204860361293,decreasing,increasing,station_direct
NorthNode,197.242047635,7182082253,2558945.093791387044,increasing,decreasing,station_retrograde
NorthNode,195.606249862,7183228389,2558958.359251485206,decreasing,increasing,station_direct
NorthNode,195.628594963,7183442732,2558960.840072208084,increasing,decreasing,station_retrograde
NorthNode,194.721565378,7184350710,2558971.349085054360,decreasing,increasing,station_direct
NorthNode,194.766272228,7184626459,2558974.540621836670,increasing,decreasing,station_retrograde
Neptune,233.272448478,7185064257,2558979.607722363435,increasing,decreasing,station_retrograde
NorthNode,193.920973413,7185572310,2558985.487976616248,decreasing,increasing,station_direct
NorthNode,194.023235625,7186008443,2558990.535810044967,increasing,decreasing,station_retrograde
Mars,123.764377097,7186685252,2558998.369240663014,decreasing,increasing,station_direct
NorthNode,193.730940860,7186715061,2558998.714253650978,decreasing,increasing,station_direct
NorthNode,193.807346392,7187178139,2559004.073957310989,increasing,decreasing,station_retrograde
NorthNode,193.664412775,7187924997,2559012.718141960911,decreasing,increasing,station_direct
Mercury,23.398549721,7188031262,2559013.948068097234,increasing,decreasing,station_retrograde
NorthNode,193.687784174,7188463320,2559018.948731399141,increasing,decreasing,station_retrograde
NorthNode,193.687644570,7188550670,2559019.959728999063,decreasing,increasing,station_direct
NorthNode,193.714374426,7189088456,2559026.184109676629,increasing,decreasing,station_retrograde
NorthNode,193.606904391,7189735388,2559033.671749021858,decreasing,increasing,station_direct
Uranus,132.095724991,7189838032,2559034.859748170711,decreasing,increasing,station_direct
Mercury,11.466957019,7190055074,2559037.371811792254,decreasing,increasing,station_direct
NorthNode,193.712457174,7190281046,2559039.987229038961,increasing,decreasing,station_retrograde
NorthNode,193.308302955,7191095324,2559049.411747573875,decreasing,increasing,station_direct
NorthNode,193.375340038,7191455233,2559053.577362205833,increasing,decreasing,station_retrograde
NorthNode,192.767582343,7192300152,2559063.356510579586,decreasing,increasing,station_direct
NorthNode,192.828463916,7192632870,2559067.207416990772,increasing,decreasing,station_retrograde
NorthNode,191.784940676,7193623039,2559078.667709877715,decreasing,increasing,station_direct
NorthNode,191.800070943,7193805698,2559080.781814876944,increasing,decreasing,station_retrograde
Pluto,338.938066214,7194204301,2559085.395271140151,increasing,decreasing,station_retrograde
NorthNode,190.574231592,7194868446,2559093.082143196836,decreasing,increasing,station_direct
NorthNode,190.577178341,7194977198,2559094.340836106800,increasing,decreasing,station_retrograde
Jupiter,342.003436972,7196099716,2559107.332944184542,increasing,decreasing,station_retrograde
NorthNode,189.147203697,7196139870,2559107.797692012042,decreasing,increasing,station_direct
NorthNode,189.147205493,7196148448,2559107.896976382472,increasing,decreasing,station_retrograde
NorthNode,187.705110780,7197317229,2559121.424528588541,decreasing,increasing,station_direct
NorthNode,187.709072981,7197437721,2559122.819117082283,increasing,decreasing,station_retrograde
NorthNode,186.529649239,7198479820,2559134.880443038419,decreasing,increasing,station_direct
NorthNode,186.546196138,7198669128,2559137.071513518691,increasing,decreasing,station_retrograde
Neptune,230.497969505,7198845952,2559139.118089429103,decreasing,increasing,station_direct
Mercury,150.106010657,7198853191,2559139.201869763434,increasing,decreasing,station_retrograde
NorthNode,185.523437646,7199661411,2559148.556272466667,decreasing,increasing,station_direct
NorthNode,185.587371287,7200003484,2559152.515451055951,increasing,decreasing,station_retrograde
NorthNode,185.017896721,7200831665,2559162.100877520628,decreasing,increasing,station_direct
Mercury,138.005867268,7200919199,2559163.114005379379,decreasing,increasing,station_direct
NorthNode,185.085502552,7201197165,2559166.331205422059,increasing,decreasing,station_retrograde
